plot,abbr,layer,cover,voucher,comment,history
lp09,rham cath,hl,+,,,
lp09,rosa pend,hl,r,,,
lp09,rubu saxa,hl,r,,,
lp09,salv glut,hl,1,,,
lp09,sesl caer,hl,2a,,,
lp09,soli virg virg,hl,+,,,
lp09,sorb aria,hl,+,,,
lp09,thal minu slat,hl,r,,,
lp09,ulmu glab,hl,+,,,
lp09,vale trip,hl,+,,,
lp09,vero urti,hl,+,,,
lp09,vinc hiru,hl,+,,,
lp09,viol coll,hl,r,2014-0345,,
lp09,cten moll slat,ml,1,,,
lp09,neck cris,ml,+,,,
lp09,acer pseu,sl,+,,,
lp09,cory avel,sl,+,,,
lp09,daph meze,sl,r,,,
lp09,frax exce,sl,+,,,
lp09,samb nigr,sl,+,,,
lp09,fagu sylv,tl1,4,,,
lp09,acer plat,tl2,+,,,
lp09,fagu sylv,tl2,3,,,
lp09,sorb aria,tl2,1,,,
lp09,tili cord,tl2,1,,,
lp09,ulmu glab,tl2,+,,,
lp10,acon vari vari,hl,+,,,
lp10,aden alpi,hl,+,,,
lp10,alli lusi,hl,r,,,
lp10,anth ramo,hl,+,,,
lp10,aspl ruta,hl,r,,,
lp10,buph sali,hl,1,,,
lp10,cala vari,hl,2b,,,
lp10,card defl viri,hl,1,,,
lp10,care alba,hl,1,,,
lp10,care humi,hl,4,,,
lp10,care mucr,hl,+,,,
lp10,clin alpi alpi,hl,r,,,
lp10,conv maja maja,hl,r,,,
lp10,daph meze,hl,+,,,
lp10,epip atro,hl,r,,,
lp10,erig glab glab,hl,r,w2014-0404,,
lp10,eupa cann,hl,+,,,
lp10,euph sali,hl,+,,,
lp10,fagu sylv,hl,+,,,
lp10,frag vesc,hl,+,,,
lp10,gali anis,hl,r,,,
lp10,gent cili,hl,+,,,
lp10,gymn robe,hl,+,,,
lp10,hepa nobi,hl,1,,,
lp10,knau maxi,hl,+,,,
lp10,lase lati lati,hl,+,,,
lp10,loni alpi,hl,+,,,
lp10,merc pere,hl,+,,,
lp10,orig vulg,hl,+,,,
lp10,pimp majo majo,hl,+,,,
lp10,poly cham,hl,+,,,
lp10,poly odor,hl,+,,,
lp10,poly vert,hl,r,,,
lp10,ranu nemo,hl,+,,,
lp10,rubu saxa,hl,+,,,
lp10,salv glut,hl,r,,,
lp10,sene ovat ovat,hl,r,,,
lp10,sesl caer,hl,2a,,,
lp10,soli virg virg,hl,+,,,
lp10,sorb aria,hl,+,,,
lp10,thal minu slat,hl,+,,,
lp10,vale offi tenu,hl,r,,,
lp10,vale trip,hl,r,,,
lp10,vinc hiru,hl,1,,,
lp10,viol coll,hl,+,2014-0343,,
lp10,viol reic,hl,+,,,
lp10,tort tort,ml,+,,,
lp10,acer pseu,sl,1,,,
lp10,cory avel,sl,+,,,
lp10,fagu sylv,sl,+,,,
lp10,frax exce,sl,+,,,
lp10,sorb aria,sl,1,2014-0344,,
lp10,lari deci deci,tl1,2a,,,
lp10,acer pseu,tl2,2b,,,
lp10,fagu sylv,tl2,3,,,
lp10,frax exce,tl2,1,,,
lp10,pice abie,tl2,1,,,
lp11,acon vari vari,hl,+,,,
lp11,anth ramo,hl,+,,,
lp11,aqui atra,hl,r,,,
lp11,aspl ruta,hl,+,,,
lp11,buph sali,hl,2a,,,
lp11,cala vari,hl,2b,,,
lp11,camp rotu aggr,hl,r,,,
lp11,card defl viri,hl,2a,,,
lp11,care humi,hl,3,,,
lp11,care mucr,hl,+,,,
lp11,clem vita,hl,+,,,
lp11,clin alpi alpi,hl,+,,,
lp11,cory avel,hl,+,,,
lp11,cycl purp,hl,r,,,
lp11,epip atro,hl,+,,,
lp11,epip hell slat,hl,+,,,
lp11,fagu sylv,hl,+,,,
lp11,frag vesc,hl,+,,,
lp11,frax exce,hl,+,,,
lp11,gali albu,hl,r,,,
lp11,gali anis,hl,+,,,
lp11,gali sylv,hl,+,,,
lp11,hepa nobi,hl,+,,,
lp11,hier bifi,hl,+,,,
lp11,lase lati lati,hl,r,,,
lp11,lili mart,hl,r,,,
lp11,loni alpi,hl,+,,,
lp11,merc pere,hl,r,,,
lp11,orig vulg,hl,1,,,
lp11,phyt orbi,hl,+,,,
lp11,rham cath,hl,+,,,
lp11,rham saxa saxa,hl,r,,,
lp11,rubu saxa,hl,+,,,
lp11,salv glut,hl,1,,,
lp11,scab luci luci,hl,r,2014-0342,,
lp11,sesl caer,hl,2a,,,
lp11,soli virg virg,hl,+,,,
lp11,sorb aria,hl,+,,,
lp11,thal minu slat,hl,+,,,
lp11,vale offi tenu,hl,r,,,
lp11,vero urti,hl,+,,,
lp11,vinc hiru,hl,2a,,,
lp11,viol coll,hl,+,2014-0341,,
lp11,tort tort,ml,+,,,
lp11,acer pseu,sl,+,,,
lp11,cory avel,sl,2a,,,
lp11,daph meze,sl,+,,,
lp11,fagu sylv,sl,1,,,
lp11,frax exce,sl,1,,,
lp11,rham cath,sl,+,,,
lp11,sorb aria,sl,2a,,,
lp11,fagu sylv,tl1,2a,,,
lp11,fagu sylv,tl2,2b,,,
lp11,frax exce,tl2,2a,,,
lp11,sorb aria,tl2,2a,2014-0340,,
lp12,acer pseu,hl,+,,,
lp12,acon vari vari,hl,+,,,
lp12,aspl ruta,hl,+,,,
lp12,cala vari,hl,+,,,
lp12,camp trac,hl,+,,,
lp12,card defl viri,hl,r,,,
lp12,care alba,hl,3,,,
lp12,care digi,hl,+,,,
lp12,care humi,hl,2b,,,
lp12,ceph long,hl,r,,,
lp12,clem vita,hl,+,,,
lp12,cory avel,hl,+,,,
lp12,daph meze,hl,+,,,
lp12,epip hell slat,hl,+,,,
lp12,eupa cann,hl,+,,,
lp12,euph amyg amyg,hl,+,,,
lp12,fagu sylv,hl,+,,,
lp12,gali sylv,hl,+,,,
lp12,gent cili,hl,+,,,
lp12,hepa nobi,hl,1,,,
lp12,loni alpi,hl,1,,,
lp12,meli nuta,hl,+,,,
lp12,merc pere,hl,1,,,
lp12,orig vulg,hl,+,,,
lp12,pimp majo majo,hl,+,,,
lp12,poly mult,hl,r,,,
lp12,poly vert,hl,r,,,
lp12,pren purp,hl,+,,,
lp12,rham cath,hl,+,,,
lp12,salv glut,hl,1,,,
lp12,scab luci luci,hl,r,,,
lp12,sene ovat ovat,hl,+,,,
lp12,sesl caer,hl,1,,,
lp12,soli virg virg,hl,+,,,
lp12,vale trip,hl,+,,,
lp12,vero urti,hl,+,,,
lp12,vinc hiru,hl,1,,,
lp12,viol coll,hl,+,2014-0339,,
lp12,viol reic,hl,+,,,
lp12,cory avel,sl,1,,,
lp12,euon lati,sl,r,2014-0338,,
lp12,fagu sylv,sl,1,,,
lp12,frax exce,sl,1,,,
lp12,sorb aria,sl,1,,,
lp12,fagu sylv,tl1,4,,,
lp12,acer pseu,tl2,2a,,,
lp12,fagu sylv,tl2,3,,,
lp12,frax exce,tl2,2b,,,
lp13,acon vari vari,hl,+,,,
lp13,amel oval,hl,+,,,
lp13,anth ramo,hl,+,,,
lp13,aspl ruta,hl,+,,,
lp13,buph sali,hl,2a,,,
lp13,cala vari,hl,2a,,,
lp13,camp trac,hl,+,,,
lp13,card defl viri,hl,1,,,
lp13,care alba,hl,1,,,
lp13,care digi,hl,+,,,
lp13,care humi,hl,2b,,,
lp13,care mucr,hl,r,,,
lp13,ceph dama,hl,r,,,
lp13,clem vita,hl,1,,,
lp13,clin alpi alpi,hl,r,,,
