plot,abbr,layer,cover,voucher,comment,history
uh16,dryo cart,hl,+,,,
uh16,aven flex flex,hl,1,,,
uh16,vacc myrt,hl,+,,,
uh16,eurh stri,ml,1,,,
uh16,dicr scop,ml,1,,,
uh16,poly form,ml,1,,,
uh16,hypn cupr,ml,1,,,
uh16,leuc glau,ml,+,,,
uh16,dicr cerv,ml,+,,,
uh16,hier muro,ml,r,,,
uh17,pinu sylv,tl1,1,,,
uh17,abie alba,hl,+,,,
uh17,pice abie,tl1,5,,,
uh17,pice abie,hl,+,,,
uh17,lari deci deci,tl1,1,,,
uh17,fran alnu,hl,+,,,
uh17,sorb aucu aucu,hl,+,,,
uh17,quer robu,hl,r,,,
uh17,betu pend,hl,r,,,
uh17,rubu idae,hl,+,,,
uh17,vacc myrt,hl,3,,,
uh17,dryo cart,hl,1,,,
uh17,aven flex flex,hl,3,,,
uh17,dryo dila,hl,+,,,
uh17,moeh trin,hl,+,,,
uh17,rubu frut aggr,hl,1,,,
uh17,pleu schr,ml,+,,,
uh17,hylo sple,ml,+,,,
uh17,dicr scop,ml,1,,,
uh17,poly form,ml,2a,,,
uh17,hypn cupr,ml,1,,,
uh17,bazz tril,ml,+,,,
uh17,leuc glau,ml,+,,,
uh18,pice abie,tl1,3,,,
uh18,pice abie,sl,1,,,
uh18,pice abie,hl,+,,,
uh18,abie alba,tl1,3,,,
uh18,abie alba,sl,3,,,
uh18,abie alba,hl,3,,,
uh18,fagu sylv,tl2,1,,,
uh18,fagu sylv,hl,r,,,
uh18,fran alnu,sl,+,,,
uh18,fran alnu,hl,+,,,
uh18,sorb aucu aucu,hl,+,,,
uh18,vacc myrt,hl,1,,,
uh18,care pilu pilu,hl,+,,,
uh18,aven flex flex,hl,2a,,,
uh18,dryo cart,hl,1,,,
uh18,dryo dila,hl,+,,,
uh18,poly form,ml,2a,,,
uh18,pleu schr,ml,1,,,
uh18,eurh stri,ml,+,,,
uh18,hylo sple,ml,1,,,
uh18,dicr scop,ml,+,,,
uh18,hypn cupr,ml,1,,,
uh19,pice abie,tl1,5,,,
uh19,pice abie,hl,1,,,
uh19,fran alnu,sl,2a,,,
uh19,fran alnu,hl,+,,,
uh19,abie alba,hl,+,,,
uh19,sorb aucu aucu,hl,+,,,
uh19,vacc myrt,hl,3,,,
uh19,dryo dila,hl,2a,,,
uh19,aven flex flex,hl,3,,,
uh19,dryo cart,hl,+,,,
uh19,pleu schr,ml,2a,,,
uh19,poly form,ml,1,,,
uh19,hypn cupr,ml,1,,,
uh19,dicr scop,ml,+,,,
uh19,eurh stri,ml,+,,,
