plot,abbr,layer,cov,voucher,comment,history
ga065,briz medi,hl,1,,,
ga065,card prat,hl,r,,,
ga065,care mont,hl,3,,,
ga065,care pall,hl,1,,,
ga065,care sylv,hl,+,,,
ga065,caru carv,hl,+,,,
ga065,cent jace jace,hl,+,,,
ga065,cera holo,hl,+,,,
ga065,crep bien,hl,+,,,
ga065,dact glom glom,hl,+,,,
ga065,dant decu decu,hl,+,,,
ga065,fest nigr cens,hl,1,,,
ga065,fest prat prat,hl,2a,,,
ga065,fest rubr rubr,hl,1,,,
ga065,gera sylv,hl,1,,,
ga065,hera spho spho,hl,+,,,
ga065,lath prat prat,hl,+,,,
ga065,leon hisp hisp,hl,3,,,
ga065,leuc ircu,hl,1,,,
ga065,loli pere,hl,+,,,
ga065,lotu corn,hl,+,,,
ga065,luzu camp,hl,1,,,
ga065,pimp majo majo,hl,1,,,
ga065,plan lanc,hl,1,,,
ga065,poly vulg vulg,hl,+,,,
ga065,prun vulg,hl,+,,,
ga065,ranu acri acri,hl,1,,,
ga065,ranu nemo,hl,+,,,
ga065,rhin alec alec,hl,1,,,
ga065,rume acet osa,hl,+,,,
ga065,sile dioi,hl,+,,,
ga065,stel gram,hl,+,,,
ga065,tara sect rude,hl,r,,,
ga065,trag orie,hl,1,,,
ga065,trif medi medi,hl,1,,,
ga065,trif prat prat,hl,2a,,,
ga065,trif repe repe,hl,+,,,
ga065,tris flav flav,hl,1,,,
ga065,vero cham cham,hl,+,,,
ga065,vici crac,hl,+,,,
ga066,achi mill aggr,hl,+,,,
ga066,agro capi,hl,1,,,
ga066,alch mont,hl,+,,,
ga066,anth odor,hl,1,,,
ga066,briz medi,hl,1,,,
ga066,care mont,hl,r,,,
ga066,care pilu pilu,hl,r,,,
ga066,caru carv,hl,+,,,
ga066,cent jace jace,hl,+,,,
ga066,cera holo,hl,+,,,
ga066,crep bien,hl,+,,,
ga066,cyno cris,hl,1,,,
ga066,dact glom glom,hl,+,,,
ga066,dant decu decu,hl,+,,,
ga066,fest nigr cens,hl,1,,,
ga066,fest prat prat,hl,+,,,
ga066,fest rubr rubr,hl,2b,,,
ga066,gera sylv,hl,1,,,
ga066,hera spho spho,hl,+,,,
ga066,hier muro,hl,+,,,
ga066,hier pilo ella,hl,+,,,
ga066,knau arve arve,hl,r,,,
ga066,knau maxi,hl,r,,,
ga066,leon hisp hisp,hl,3,,,
ga066,leuc ircu,hl,1,,,
ga066,loli pere,hl,2a,,,
ga066,lotu corn,hl,+,,,
ga066,nard stri,hl,+,,,
ga066,phle prat,hl,+,,,
ga066,plan lanc,hl,1,,,
ga066,poa annu,hl,r,,,
ga066,poa prat,hl,+,,,
ga066,poly vulg vulg,hl,r,,,
ga066,ranu acri acri,hl,1,,,
ga066,ranu mont,hl,1,,,
ga066,ranu nemo,hl,1,,,
ga066,rhin alec alec,hl,+,,,
ga066,rume acet osa,hl,+,,,
ga066,stel gram,hl,+,,,
ga066,tara sect rude,hl,r,,,
ga066,trag orie,hl,+,,,
ga066,trif medi medi,hl,1,,,
ga066,trif prat prat,hl,1,,,
ga066,trif repe repe,hl,+,,,
ga066,tris flav flav,hl,2a,,,
ga066,vero cham cham,hl,+,,,
ga066,vero offi,hl,+,,,
ga066,vero serp serp,hl,r,,,
ga067,abie alba,hl,r,,,
ga067,acer pseu,hl,r,,,
ga067,agro capi,hl,2a,,,
ga067,alch mont,hl,r,,,
ga067,anth odor,hl,2a,,,
ga067,call vulg,hl,2a,,,
ga067,care cary,hl,r,,,
ga067,care pall,hl,1,,,
ga067,care pani,hl,1,,,
ga067,care pilu pilu,hl,+,,,
ga067,cent jace jace,hl,r,,,
ga067,cera holo,hl,+,,,
ga067,cyno cris,hl,+,,,
ga067,dant decu decu,hl,1,,,
ga067,euph offi rost,hl,1,,,
ga067,fest nigr cens,hl,+,,,
ga067,fest rubr rubr,hl,2a,,,
ga067,gale bifi,hl,r,,cf.,
ga067,hier lact,hl,2a,,,
ga067,hier muro,hl,r,,,
ga067,hier pilo ella,hl,1,,,
ga067,leuc ircu,hl,r,,,
ga067,lotu corn,hl,r,,,
ga067,luzu camp,hl,+,,,
ga067,nard stri,hl,4,,,
ga067,plan lanc,hl,+,,,
ga067,poly vulg vulg,hl,+,,,
ga067,pote erec,hl,1,,,
ga067,prun vulg,hl,r,,,
ga067,ranu mont,hl,+,,,
ga067,rume acet ella,hl,+,,,
ga067,sorb aucu aucu,hl,r,,,
ga067,thym pule pule,hl,+,,,
ga067,tris flav flav,hl,+,,,
ga067,vacc myrt,hl,+,,,
ga067,vero cham cham,hl,1,,,
ga067,vero offi,hl,1,,,
ga068,achi mill aggr,hl,r,,,
ga068,agro capi,hl,1,,,
ga068,anem nemo,hl,r,,,
ga068,anth odor,hl,2b,,,
ga068,call vulg,hl,1,,,
ga068,care pall,hl,1,,,
ga068,care pilu pilu,hl,2a,,,
ga068,dant decu decu,hl,+,,,
ga068,fest nigr cens,hl,1,,,
ga068,fest rubr rubr,hl,+,,,
ga068,hier lact,hl,r,,,
ga068,hier pilo ella,hl,r,,,
ga068,hype perf,hl,r,,,
ga068,luzu camp,hl,1,,,
ga068,nard stri,hl,4,,,
ga068,pote erec,hl,1,,,
ga068,rubu sect rubu,hl,r,,,
ga068,rume acet ella,hl,1,,,
ga068,stel gram,hl,r,,,
ga068,thel limb,hl,r,,,
ga068,tris flav flav,hl,+,,,
ga068,vacc myrt,hl,1,,,
ga068,vero offi,hl,2m,,,
ga069,achi mill aggr,hl,r,,,
ga069,agro capi,hl,+,,,
ga069,anem nemo,hl,r,,,
ga069,anth odor,hl,2b,,,
ga069,call vulg,hl,+,,,
ga069,care pall,hl,1,,,
ga069,care pilu pilu,hl,1,,,
ga069,dant decu decu,hl,+,,,
ga069,fest nigr cens,hl,r,,,
ga069,gent ascl,hl,r,,,
ga069,hier lact,hl,r,,,
ga069,hier muro,hl,+,,,
ga069,luzu camp,hl,1,,,
ga069,nard stri,hl,5,,,
ga069,pote aure,hl,r,,,
ga069,pote erec,hl,1,,,
ga069,rume acet ella,hl,1,,,
ga069,rume acet osa,hl,+,,,
ga069,soli virg virg,hl,r,,,
ga069,stel gram,hl,+,,,
ga069,thym pule pule,hl,r,,,
ga069,trif repe repe,hl,+,,,
ga069,tris flav flav,hl,+,,,
ga069,vacc myrt,hl,+,,,
ga069,vero cham cham,hl,+,,,
ga069,vero offi,hl,2m,,,
ga070,achi mill aggr,hl,r,,,
ga070,agro capi,hl,1,,,
ga070,alch spec ies,hl,r,,not A. monticola,
ga070,anth odor,hl,2a,,,
ga070,arni mont,hl,r,,,
ga070,blec spic,hl,r,,,
ga070,briz medi,hl,+,,,
ga070,call vulg,hl,+,,,
ga070,camp sche,hl,+,,,
ga070,care cary,hl,+,,,
ga070,care pall,hl,1,,,
ga070,care pilu pilu,hl,1,,,
ga070,cent jace jace,hl,+,,,
ga070,cera holo,hl,+,,,
ga070,cyno cris,hl,r,,,
ga070,dant decu decu,hl,+,,,
ga070,euph offi rost,hl,+,,,
ga070,fest nigr cens,hl,2a,,,
ga070,fest rubr rubr,hl,1,,,
ga070,gnap sylv,hl,r,,cf.,
ga070,hier lach,hl,r,,,
ga070,hier lact,hl,r,,,
ga070,hier pilo ella,hl,+,,,
ga070,homo alpi,hl,r,,,
ga070,hype macu,hl,r,,,
ga070,lari deci deci,hl,r,,,
ga070,luzu camp,hl,+,,,
ga070,nard stri,hl,4,,,
ga070,pimp majo majo,hl,r,,,
ga070,plan lanc,hl,+,,,
ga070,pote erec,hl,1,,,
ga070,prun vulg,hl,+,,,
ga070,ranu acri acri,hl,+,,,
ga070,ranu mont,hl,+,,,
ga070,ranu nemo,hl,+,,,
ga070,rubu sect rubu,hl,r,,,
ga070,rume acet osa,hl,+,,,
ga070,thym pule pule,hl,+,,,
ga070,trif prat prat,hl,+,,,
ga070,trif repe repe,hl,+,,,
ga070,vacc myrt,hl,+,,,
ga070,vero cham cham,hl,+,,,
ga070,vero offi,hl,2m,,,
ga070,viol cani rupp,hl,r,,,
ga071,agro capi,hl,1,,,
ga071,anth odor,hl,1,,,
ga071,arni mont,hl,r,,,
ga071,blec spic,hl,r,,,
ga071,call vulg,hl,1,,,
ga071,care pall,hl,1,,,
ga071,care pilu pilu,hl,1,,,
ga071,croc albi,hl,r,,,
ga071,dant decu decu,hl,+,,,
ga071,fest nigr cens,hl,+,,,
ga071,fest rubr rubr,hl,+,,,
ga071,luzu camp,hl,+,,,
ga071,moli caer,hl,1,,,
ga071,nard stri,hl,5,,,
ga071,pote erec,hl,2m,,,
ga071,ranu acri acri,hl,r,,,
ga071,ranu mont,hl,r,,,
ga071,rume acet osa,hl,+,,,
ga071,soli virg virg,hl,r,,,
ga071,stel gram,hl,+,,,
ga071,tris flav flav,hl,r,,,
ga071,vacc myrt,hl,2a,,,
ga071,vero cham cham,hl,+,,,
ga071,vero offi,hl,1,,,
ga072,alch mont,hl,+,,,
ga072,anth odor,hl,2a,,,
ga072,bell pere,hl,1,,,
ga072,care lepo,hl,+,,,
ga072,care pall,hl,+,,,
ga072,care sylv,hl,+,,,
ga072,cirs palu,hl,r,,,
ga072,cyno cris,hl,1,,,
ga072,dant decu decu,hl,r,,,
ga072,desc cesp,hl,+,,,
ga072,fest prat prat,hl,1,,,
ga072,fest rubr rubr,hl,1,,,
ga072,gali palu palu,hl,1,,,
ga072,junc effu,hl,2b,,,
ga072,leuc ircu,hl,r,,,
ga072,lysi nemo,hl,+,,,
ga072,nard stri,hl,+,,,
ga072,plan majo majo,hl,+,,,
ga072,poa annu,hl,1,,,
ga072,poa triv,hl,+,,,
ga072,prun vulg,hl,2m,,,
ga072,ranu acri acri,hl,1,,,
ga072,ranu repe,hl,2b,,,
ga072,rume obtu obtu,hl,+,,,
ga072,scor autu,hl,+,,,
ga072,trif prat prat,hl,+,,,
ga072,trif repe repe,hl,2b,,,
ga072,vero cham cham,hl,+,,,
ga072,vero serp serp,hl,+,,,
ga073,agro capi,hl,+,,,
ga073,alch mont,hl,2a,,,
ga073,anem nemo,hl,+,,,
ga073,anth odor,hl,1,,,
ga073,anth vuln alpi,hl,r,,,
ga073,brac pinn,hl,r,,,
ga073,briz medi,hl,+,,,
ga073,care cary,hl,1,,,
ga073,care flac,hl,2a,,,
ga073,care lepi,hl,+,,,
ga073,care mont,hl,1,,,
ga073,care pall,hl,1,,,
ga073,care sylv,hl,+,,,
ga073,cent jace jace,hl,1,,,
ga073,cera holo,hl,r,,,
ga073,crep aure aure,hl,1,,,
ga073,cyno cris,hl,2a,,,
ga073,dact glom glom,hl,r,,,
ga073,dact macu slat,hl,1,,,
ga073,dant decu decu,hl,+,,,
ga073,desc cesp,hl,r,,,
ga073,euph offi rost,hl,+,,,
ga073,fest nigr cens,hl,+,,,
ga073,fest rubr rubr,hl,+,,,
ga073,gali anis,hl,+,,,
ga073,gent aspe,hl,+,,,
ga073,gymn cono cono,hl,+,,,
ga073,hier lact,hl,+,,,
ga073,hier pilo ella,hl,1,,,
ga073,leon hisp hisp,hl,2a,,,
ga073,leuc ircu,hl,+,,,
ga073,linu cath,hl,+,,,
ga073,lotu corn,hl,1,,,
ga073,luzu camp,hl,+,,,
ga073,nard stri,hl,2b,,,
ga073,pimp majo majo,hl,r,,,
ga073,plan lanc,hl,+,,,
ga073,plan medi,hl,1,,,
ga073,poa alpi,hl,+,,,
ga073,poa prat,hl,+,,,
ga073,poly amar ella,hl,+,,,
ga073,poly vulg vulg,hl,+,,,
ga073,pote aure,hl,1,,,
ga073,pote erec,hl,+,,,
ga073,prun vulg,hl,+,,,
ga073,ranu mont,hl,+,,,
ga073,scor autu,hl,+,,,
ga073,thym pule pule,hl,2m,,,
ga073,trif prat prat,hl,1,,,
ga073,trif repe repe,hl,+,,,
ga073,vero cham cham,hl,r,,,
ga073,vero offi,hl,+,,,
ga074,abie alba,hl,r,,,
ga074,achi mill aggr,hl,r,,,
ga074,alch mont,hl,2b,,,
ga074,anem nemo,hl,r,,,
ga074,anth odor,hl,1,,,
ga074,bell pere,hl,r,,,
ga074,briz medi,hl,+,,,
ga074,care cary,hl,1,,,
ga074,care flac,hl,+,,,
ga074,care pall,hl,2m,,,
ga074,care pilu pilu,hl,1,,,
ga074,care sylv,hl,1,,,
ga074,cent jace jace,hl,+,,,
ga074,cera holo,hl,r,,,
ga074,cyno cris,hl,2a,,,
ga074,desc cesp,hl,1,,,
ga074,fest nigr cens,hl,2a,,,
ga074,fest prat prat,hl,+,,,
ga074,fest rubr rubr,hl,+,,,
ga074,hier lact,hl,+,,,
ga074,hier pilo ella,hl,+,,,
ga074,junc effu,hl,r,,,
ga074,leon hisp hisp,hl,1,,,
ga074,leuc ircu,hl,+,,,
ga074,lotu corn,hl,1,,,
ga074,luzu camp,hl,+,,,
ga074,nard stri,hl,2b,,,
ga074,plan lanc,hl,1,,,
ga074,plat bifo,hl,+,,,
ga074,poa alpi,hl,+,,,
ga074,poly vulg vulg,hl,1,,,
ga074,pote aure,hl,1,,,
ga074,pote erec,hl,+,,,
ga074,prun vulg,hl,+,,,
ga074,ranu acri acri,hl,2m,,,
ga074,ranu mont,hl,+,,,
ga074,trif prat prat,hl,1,,,
ga074,trif repe repe,hl,+,,,
ga074,vero cham cham,hl,+,,,
ga074,vero offi,hl,1,,,
ga075,alch mont,hl,2a,,,
ga075,anem nemo,hl,r,,,
ga075,anth odor,hl,+,,,
ga075,anth vuln alpi,hl,2a,,,
ga075,briz medi,hl,1,,,
ga075,camp sche,hl,+,,,
ga075,care cary,hl,2a,,,
ga075,care flac,hl,2a,,,
ga075,care mont,hl,r,,,
ga075,care orni elon,hl,2a,,,
ga075,care pall,hl,1,,,
ga075,care pani,hl,1,,,
ga075,care pilu pilu,hl,r,,,
ga075,care sylv,hl,1,,,
ga075,carl acau acau,hl,+,,,
ga075,cent jace jace,hl,+,,,
ga075,crep aure aure,hl,+,,,
ga075,cyno cris,hl,1,,,
ga075,dact glom glom,hl,r,,,
ga075,fest nigr cens,hl,1,,,
ga075,fest rubr rubr,hl,+,,,
ga075,gali anis,hl,1,,,
ga075,gent vern vern,hl,r,,,
ga075,hier pilo ella,hl,1,,,
ga075,leon hisp hisp,hl,2a,,,
ga075,leuc ircu,hl,+,,,
ga075,linu cath,hl,+,,,
ga075,lotu corn,hl,2m,,,
ga075,luzu camp,hl,+,,,
ga075,nard stri,hl,2a,,,
ga075,plan lanc,hl,1,,,
ga075,plan medi,hl,2a,,,
ga075,poa prat,hl,+,,,
ga075,poly amar ella,hl,+,,,
ga075,poly vulg vulg,hl,1,,,
ga075,pote aure,hl,+,,,
ga075,pote erec,hl,+,,,
ga075,ranu acri acri,hl,+,,,
ga075,ranu nemo,hl,+,,,
ga075,thym prae poly,hl,1,,,
ga075,trif prat prat,hl,2m,,,
ga076,achi mill aggr,hl,+,,,
ga076,agro capi,hl,1,,,
ga076,alch mont,hl,2b,,,
ga076,anth odor,hl,2b,,,
ga076,briz medi,hl,1,,,
ga076,camp sche,hl,+,,,
ga076,care cary,hl,+,,,
ga076,care pall,hl,1,,,
ga076,cent jace jace,hl,+,,,
ga076,crep aure aure,hl,+,,,
ga076,croc albi,hl,+,,,
ga076,dact macu slat,hl,r,,,
ga076,desc cesp,hl,r,,,
ga076,fest nigr cens,hl,2b,,,
ga076,gera sylv,hl,1,,,
ga076,hier pilo ella,hl,r,,,
ga076,homa pube pube,hl,r,,,
ga076,leon hisp hisp,hl,1,,,
ga076,leuc ircu,hl,+,,,
ga076,lotu corn,hl,1,,,
ga076,nard stri,hl,2a,,,
ga076,pimp majo majo,hl,+,,,
ga076,plan lanc,hl,1,,,
ga076,plat bifo,hl,1,,,
ga076,poa alpi,hl,r,,,
ga076,poly vulg vulg,hl,+,,,
ga076,pote aure,hl,1,,,
ga076,ranu acri acri,hl,1,,,
ga076,rhin alec alec,hl,3,,,
ga076,rume acet osa,hl,+,,,
ga076,trif prat prat,hl,1,,,
ga076,tris flav flav,hl,+,,,
ga076,vero cham cham,hl,+,,,
ga076,will stip stip,hl,1,,,
ga077,agro capi,hl,1,,,
ga077,alch mont,hl,1,,,
ga077,anth odor,hl,1,,,
ga077,anth vuln alpi,hl,1,,,
ga077,briz medi,hl,2b,,,
ga077,camp sche,hl,+,,,
ga077,care flac,hl,1,,,
ga077,care sylv,hl,+,,,
ga077,carl acau acau,hl,+,,,
ga077,cent jace jace,hl,+,,,
ga077,crep aure aure,hl,1,,,
ga077,cyno cris,hl,+,,,
ga077,fest nigr cens,hl,2a,,,
ga077,gali albu,hl,+,,,
ga077,gali anis,hl,+,,,
ga077,homa pube pube,hl,r,,,
ga077,leon hisp hisp,hl,2b,,,
ga077,leuc ircu,hl,+,,,
ga077,linu cath,hl,r,,,
ga077,lotu corn,hl,1,,,
ga077,luzu camp,hl,+,,,
ga077,myos alpe,hl,r,,cf.,
ga077,nard stri,hl,+,,,
ga077,plan lanc,hl,+,,,
ga077,poa alpi,hl,+,,,
ga077,poly vulg vulg,hl,+,,,
ga077,pote aure,hl,+,,,
ga077,ranu acri acri,hl,1,,,
ga077,ranu mont,hl,r,,,
ga077,rhin alec alec,hl,2a,,,
ga077,rume acet osa,hl,+,,,
ga077,tara sect rude,hl,r,,,
ga077,thym pule pule,hl,2m,,cf.,
ga077,trif prat prat,hl,1,,,
ga077,trif repe repe,hl,1,,,
ga077,tris flav flav,hl,1,,,
ga077,vero cham cham,hl,+,,,
ga078,achi mill aggr,hl,+,,,
ga078,agro capi,hl,1,,,
ga078,alch mont,hl,2a,,,
ga078,anth odor,hl,1,,,
ga078,anth vuln alpi,hl,2a,,,
ga078,briz medi,hl,2b,,,
ga078,camp sche,hl,1,,,
ga078,care flac,hl,+,,,
ga078,care pani,hl,+,,,
ga078,carl acau acau,hl,r,,,
ga078,crep aure aure,hl,+,,,
ga078,croc albi,hl,1,,,
ga078,dact glom glom,hl,+,,,
ga078,fest nigr cens,hl,1,,,
ga078,fest rubr rubr,hl,+,,,
ga078,gali anis,hl,2m,,,
ga078,gera sylv,hl,r,,,
ga078,geum riva,hl,r,,,
ga078,hera spho spho,hl,r,,,
ga078,hier pilo ella,hl,r,,,
ga078,homa pube pube,hl,1,,,
ga078,leon hisp hisp,hl,3,,,
ga078,leuc ircu,hl,+,,,
ga078,lotu corn,hl,2a,,,
ga078,luzu camp,hl,+,,,
ga078,myos alpe,hl,r,,cf.,
ga078,nard stri,hl,1,,,
ga078,phyt orbi,hl,r,,,
ga078,pimp majo majo,hl,+,,,
ga078,plan lanc,hl,+,,,
ga078,plat bifo,hl,r,,,
ga078,poly vulg vulg,hl,1,,,
ga078,pote aure,hl,1,,,
ga078,ranu acri acri,hl,1,,,
ga078,ranu mont,hl,+,,,
ga078,ranu nemo,hl,+,,,
ga078,rhin alec alec,hl,1,,,
ga078,rume acet osa,hl,+,,,
ga078,rume alpi,hl,r,,,
ga078,thym pule pule,hl,2m,,,
ga078,trif prat prat,hl,2a,,,
ga078,trif repe repe,hl,+,,,
ga078,tris flav flav,hl,1,,,
ga078,vero cham cham,hl,+,,,
ga079,achi mill aggr,hl,+,,,
ga079,agro capi,hl,+,,,
ga079,alch mont,hl,1,,,
ga079,anth odor,hl,1,,,
ga079,anth vuln alpi,hl,1,,,
ga079,bell pere,hl,r,,,
ga079,briz medi,hl,2a,,,
ga079,care cary,hl,1,,,
ga079,care flac,hl,+,,,
ga079,care pall,hl,1,,,
ga079,care pani,hl,+,,,
ga079,care sylv,hl,1,,,
ga079,carl acau acau,hl,+,,,
ga079,cent jace jace,hl,1,,,
ga079,crep aure aure,hl,+,,,
ga079,croc albi,hl,1,,,
ga079,cyno cris,hl,3,,,
ga079,dact glom glom,hl,+,,,
ga079,euph cypa,hl,+,,,
ga079,euph offi rost,hl,+,,,
ga079,fest nigr cens,hl,1,,,
ga079,fest prat prat,hl,1,,,
ga079,gali albu,hl,+,,,
ga079,gali anis,hl,+,,,
ga079,gent cili,hl,r,,,
ga079,leon hisp hisp,hl,2b,,,
ga079,linu cath,hl,+,,,
ga079,lotu corn,hl,1,,,
ga079,nard stri,hl,r,,,
ga079,pice abie,hl,r,,,
ga079,plan lanc,hl,+,,,
ga079,plan majo majo,hl,+,,,
ga079,poa alpi,hl,1,,,
ga079,poa annu,hl,r,,,
ga079,poly alpe alpe,hl,+,,,
ga079,prun vulg,hl,2a,,,
ga079,ranu acri acri,hl,+,,,
ga079,ranu mont,hl,+,,,
ga079,rhin alec alec,hl,+,,,
ga079,tara sect rude,hl,r,,,
ga079,thym prae poly,hl,r,,,
ga079,thym pule pule,hl,1,,,
ga079,trif prat prat,hl,1,,,
ga079,trif repe repe,hl,1,,,
ga079,tris flav flav,hl,+,,,
ga079,vero cham cham,hl,+,,,
ga079,vero offi,hl,r,,,
ga079,vero serp serp,hl,r,,,
ga080,achi mill aggr,hl,+,,,
ga080,alch mont,hl,+,,,
ga080,anth odor,hl,+,,,
ga080,anth vuln alpi,hl,3,,,
ga080,arab cili,hl,r,,,
ga080,briz medi,hl,2b,,,
ga080,care cary,hl,2m,,,
ga080,care flac,hl,2a,,,
ga080,care orni elon,hl,1,,,
ga080,care pani,hl,+,,,
ga080,care sylv,hl,+,,,
ga080,carl acau acau,hl,r,,,
ga080,cent jace jace,hl,+,,,
ga080,clin vulg vulg,hl,+,,,
ga080,crep aure aure,hl,+,,,
ga080,cyno cris,hl,+,,,
ga080,dact glom glom,hl,1,,,
ga080,euph cypa,hl,1,,,
ga080,fest nigr cens,hl,1,,,
ga080,fest prat prat,hl,+,,,
ga080,fest rubr rubr,hl,2a,,,
ga080,gali albu,hl,+,,,
ga080,gali anis,hl,2m,,,
ga080,heli numm glab,hl,r,,,
ga080,hipp como,hl,+,,,
ga080,leon hisp hisp,hl,2a,,,
ga080,orig vulg,hl,r,,,
ga080,pice abie,hl,r,,,
ga080,plan lanc,hl,1,,,
ga080,poa alpi,hl,1,,,
ga080,poly alpe alpe,hl,+,,,
ga080,prun vulg,hl,+,,,
ga080,ranu mont,hl,+,,,
ga080,ranu nemo,hl,+,,,
ga080,sedu atra atra,hl,r,,,
ga080,thym pule pule,hl,2a,,,
ga080,tris flav flav,hl,+,,,
ga080,vacc viti,hl,r,,,
ga080,verb nigr,hl,r,,,
ga081,abie alba,hl,r,,,
ga081,achi mill aggr,hl,+,,,
ga081,agro capi,hl,1,,,
ga081,alch mont,hl,1,,,
ga081,anth odor,hl,1,,,
ga081,anth vuln alpi,hl,+,,,
ga081,bell pere,hl,r,,,
ga081,briz medi,hl,2m,,,
ga081,camp sche,hl,+,,,
ga081,care cary,hl,1,,,
ga081,care flac,hl,2a,,,
ga081,care orni elon,hl,+,,,
ga081,care pall,hl,1,,,
ga081,care pani,hl,+,,,
ga081,care pilu pilu,hl,r,,,
ga081,carl acau acau,hl,+,,,
ga081,cent jace jace,hl,2a,,,
ga081,cera holo,hl,+,,,
ga081,cyno cris,hl,1,,,
ga081,dact glom glom,hl,r,,,
ga081,dant decu decu,hl,1,,,
ga081,euph cypa,hl,+,,,
ga081,fest nigr cens,hl,2b,,,
ga081,fest prat prat,hl,+,,,
ga081,fest rubr rubr,hl,+,,,
ga081,gali anis,hl,+,,,
ga081,gymn cono cono,hl,+,,,
ga081,hier pilo ella,hl,+,,,
ga081,hypo radi,hl,+,,,
ga081,leon hisp hisp,hl,2b,,,
ga081,leuc ircu,hl,1,,,
ga081,lotu corn,hl,1,,,
ga081,luzu camp,hl,+,,,
ga081,nard stri,hl,2a,,,
ga081,plan lanc,hl,1,,,
ga081,poly alpe alpe,hl,r,,cf.,
ga081,poly vulg vulg,hl,1,,,
ga081,pote erec,hl,+,,,
ga081,ranu acri acri,hl,1,,,
ga081,ranu nemo,hl,+,,,
ga081,rhin alec alec,hl,+,,,
ga081,rume acet osa,hl,r,,,
ga081,stel gram,hl,+,,,
ga081,thym pule pule,hl,1,,,
ga081,trif medi medi,hl,+,,,
ga081,trif prat prat,hl,1,,,
ga081,trif repe repe,hl,+,,,
ga081,vacc myrt,hl,r,,,
ga081,vero cham cham,hl,+,,,
ga081,vero offi,hl,r,,,
ga082,agro capi,hl,2a,,,
ga082,alch mont,hl,+,,,
ga082,anth odor,hl,1,,,
ga082,anth vuln alpi,hl,+,,,
ga082,briz medi,hl,1,,,
ga082,card bulb,hl,r,,,
ga082,card defl viri,hl,1,,,
ga082,care cary,hl,+,,,
ga082,care flac,hl,1,,,
ga082,care orni elon,hl,+,,,
ga082,care pall,hl,1,,,
ga082,care pani,hl,+,,,
ga082,cent jace jace,hl,1,,,
ga082,cera holo,hl,+,,,
ga082,cirs arve,hl,+,,,
ga082,clin alpi alpi,hl,r,,,
ga082,cyno cris,hl,1,,,
ga082,dact glom glom,hl,1,,,
ga082,dact macu slat,hl,r,,,
ga082,dant decu decu,hl,r,,,
ga082,epil mont,hl,r,,,
ga082,euph cypa,hl,2a,,,
ga082,fest nigr cens,hl,3,,,
ga082,fest prat prat,hl,1,,,
ga082,fest rubr rubr,hl,+,,,
ga082,frag vesc,hl,+,,,
ga082,gali albu,hl,+,,,
ga082,gali anis,hl,1,,,
ga082,gent ascl,hl,r,,,
ga082,gera robe,hl,r,,,
ga082,heli numm glab,hl,+,,,
ga082,hera spho spho,hl,r,,,
ga082,hier muro,hl,r,,,
ga082,hype macu,hl,1,,,
ga082,leon hisp hisp,hl,1,,,
ga082,leuc ircu,hl,+,,,
ga082,luzu camp,hl,+,,,
ga082,nard stri,hl,1,,,
ga082,orig vulg,hl,1,,,
ga082,pimp majo majo,hl,+,,,
ga082,plan lanc,hl,+,,,
ga082,poly alpe alpe,hl,1,,,
ga082,pote erec,hl,+,,,
ga082,ranu acri acri,hl,+,,,
ga082,ranu nemo,hl,2m,,,
ga082,rhin alec alec,hl,2b,,,
ga082,rosa pend,hl,+,,,
ga082,rubu sect rubu,hl,+,,,
ga082,sene ovat ovat,hl,r,,,
ga082,stel gram,hl,+,,,
ga082,thym pule pule,hl,2a,,,
ga082,trif medi medi,hl,1,,,
ga082,trif repe repe,hl,+,,,
ga082,tris flav flav,hl,+,,,
ga082,vero cham cham,hl,1,,,
ga082,vero offi,hl,+,,,
ga083,achi mill aggr,hl,+,,,
ga083,agro capi,hl,2m,,,
ga083,alch mont,hl,1,,,
ga083,anth odor,hl,1,,,
ga083,anth vuln alpi,hl,1,,,
ga083,arab cili,hl,r,,,
ga083,briz medi,hl,2a,,,
ga083,camp sche,hl,1,,,
ga083,care cary,hl,1,,,
ga083,care flac,hl,1,,,
ga083,care pall,hl,+,,,
ga083,carl acau acau,hl,r,,,
ga083,cent jace jace,hl,2a,,,
ga083,crep aure aure,hl,r,,,
ga083,cyno cris,hl,+,,,
ga083,dact glom glom,hl,+,,,
ga083,dant decu decu,hl,r,,,
ga083,euph cypa,hl,+,,,
ga083,euph offi rost,hl,+,,,
ga083,fest nigr cens,hl,2b,,,
ga083,fest rubr rubr,hl,+,,,
ga083,gali albu,hl,+,,,
ga083,gali anis,hl,+,,,
ga083,gymn cono cono,hl,r,,,
ga083,hera spho spho,hl,r,,,
ga083,hier pilo ella,hl,+,,,
ga083,homa pube pube,hl,2a,,,
ga083,hype macu,hl,r,,,
ga083,hype perf,hl,1,,,
ga083,leon hisp hisp,hl,2b,,,
ga083,leuc ircu,hl,1,,,
ga083,linu cath,hl,+,,,
ga083,lotu corn,hl,+,,,
ga083,luzu camp,hl,+,,,
ga083,nard stri,hl,2b,,,
ga083,phyt orbi,hl,r,,,
ga083,pimp majo majo,hl,+,,,
ga083,plan lanc,hl,+,,,
ga083,plat bifo,hl,r,,,
ga083,poa alpi,hl,+,,,
ga083,poly vulg vulg,hl,1,,,
ga083,pote aure,hl,r,,,
ga083,pote erec,hl,+,,,
ga083,prun vulg,hl,+,,,
ga083,ranu acri acri,hl,+,,,
