plot,abbr,layer,cov,voucher,comment,history
ws16,hipp emer emer,hl,+,,,
ws16,inul cony,hl,r,,,
ws16,ligu vulg,hl,1,,,
ws16,loni xylo,hl,+,,,
ws16,meli nuta,hl,+,,,
ws16,merc pere,hl,+,,,
ws16,moeh musc,hl,+,,,
ws16,orig vulg,hl,1,,,
ws16,poly cham,hl,+,,,
ws16,poly vulg,hl,+,,,
ws16,rham cath,hl,+,,,
ws16,rosa micr,hl,r,,,
ws16,salv glut,hl,+,,,
ws16,sedu albu,hl,+,,,
ws16,sesl caer,hl,2b,,,
ws16,sile nuta nuta,hl,+,,,
ws16,soli virg virg,hl,+,,,
ws16,sorb aria,hl,+,,,
ws16,sorb aucu aucu,hl,+,,,
ws16,taxu bacc,hl,+,,,
ws16,vero cham mica,hl,+,cf.,,
ws16,vibu lant,hl,+,,,
ws16,vinc hiru,hl,1,,,
ws16,viol coll,hl,r,2014-0351,,
ws16,acer pseu,sl,+,,,
ws16,berb vulg,sl,+,,,
ws16,corn sang slat,sl,2a,,,
ws16,cory avel,sl,2a,,,
ws16,crat mono,sl,+,,,
ws16,euon euro,sl,+,,,
ws16,fagu sylv,sl,+,,,
ws16,frax exce,sl,2a,,,
ws16,hipp emer emer,sl,+,,,
ws16,juni comm comm,sl,+,,,
ws16,ligu vulg,sl,2a,,,
ws16,loni xylo,sl,+,,,
ws16,rham cath,sl,2b,,,
ws16,sorb aria,sl,2a,,,
ws16,taxu bacc,sl,+,,,
ws16,tili ×vul,sl,+,,,
ws16,ulmu glab,sl,+,,,
ws16,vibu lant,sl,1,,,
ws16,tili ×vul,tl1,2b,,,
ws16,acer pseu,tl2,1,,,
ws16,frax exce,tl2,2a,,,
ws16,taxu bacc,tl2,2a,,,
ws16,tili ×vul,tl2,3,,,
ws16,tili plat,tl2,1,,,
ws17,acer pseu,hl,+,,,
ws17,anth ramo,hl,1,,,
ws17,aspl ruta,hl,+,,,
ws17,aspl tric quad,hl,+,,,
ws17,brac sylv,hl,1,,,
ws17,brom bene,hl,+,,,
ws17,buph sali,hl,+,,,
ws17,cala vari,hl,3,,,
ws17,camp pers,hl,+,,,
ws17,camp rapu rapu,hl,+,,,
ws17,camp trac,hl,+,,,
ws17,card defl viri,hl,+,,,
ws17,care alba,hl,2b,,,
ws17,care digi,hl,1,,,
ws17,ceph long,hl,+,,,
ws17,corn sang slat,hl,+,,,
ws17,cory avel,hl,+,,,
ws17,cycl purp,hl,+,,,
ws17,digi gran,hl,+,,,
ws17,euon euro,hl,+,,,
ws17,frag vesc,hl,+,,,
ws17,frax exce,hl,+,,,
ws17,gali moll,hl,+,,,
ws17,hede heli,hl,1,,,
ws17,hell nige,hl,2a,,,
ws17,hepa nobi,hl,+,,,
ws17,hier bifi,hl,+,,,
ws17,hipp emer emer,hl,+,,,
ws17,inul cony,hl,r,,,
ws17,lact mura,hl,+,,,
ws17,ligu vulg,hl,1,,,
ws17,loni xylo,hl,1,,,
ws17,meli nuta,hl,+,,,
ws17,merc pere,hl,+,,,
ws17,moeh musc,hl,+,,,
ws17,orig vulg,hl,1,,,
ws17,pimp majo majo,hl,+,,,
ws17,pren purp,hl,+,,,
ws17,prun aviu slat,hl,+,,,
ws17,quer robu,hl,+,,,
ws17,rham cath,hl,+,,,
ws17,salv glut,hl,+,,,
ws17,sesl caer,hl,+,,,
ws17,soli virg virg,hl,+,,,
ws17,sorb aucu aucu,hl,+,,,
ws17,ulmu glab,hl,+,,,
ws17,vale mont,hl,r,,,
ws17,vinc hiru,hl,1,,,
ws17,acer plat,sl,+,,,
ws17,corn sang slat,sl,1,,,
ws17,cory avel,sl,2a,,,
ws17,crat mono,sl,+,,,
ws17,euon euro,sl,+,,,
ws17,fagu sylv,sl,+,,,
ws17,frax exce,sl,1,,,
ws17,hede heli,sl,1,,,
ws17,hipp emer emer,sl,+,,,
ws17,ligu vulg,sl,2a,,,
ws17,loni xylo,sl,1,,,
ws17,prun aviu slat,sl,1,,,
ws17,rham cath,sl,2a,,,
ws17,sorb aria,sl,1,,,
ws17,taxu bacc,sl,+,,,
ws17,tili ×vul,sl,+,,,
ws17,frax exce,tl1,1,,,
ws17,tili ×vul,tl1,2b,,,
ws17,frax exce,tl2,2b,,,
ws17,prun aviu slat,tl2,1,,,
ws17,taxu bacc,tl2,2a,,,
ws17,tili ×vul,tl2,1,,,
ws18,alli lusi,hl,+,,,
ws18,amel oval,hl,+,,,
ws18,anth ramo,hl,1,,,
ws18,arab aren,hl,+,,,
ws18,aspl ruta,hl,+,,,
ws18,aspl tric quad,hl,+,,,
ws18,berb vulg,hl,+,,,
ws18,brac sylv,hl,+,,,
ws18,brom bene,hl,1,,,
ws18,buph sali,hl,1,,,
ws18,cala vari,hl,2b,,,
ws18,camp pers,hl,+,,,
ws18,camp rapu rapu,hl,+,,,
ws18,camp trac,hl,+,,,
ws18,card defl viri,hl,1,,,
ws18,care alba,hl,2b,,,
ws18,care digi,hl,+,,,
ws18,clem vita,hl,+,,,
ws18,clin vulg vulg,hl,+,,,
ws18,corn sang slat,hl,+,,,
ws18,cory avel,hl,+,,,
ws18,crat mono,hl,+,,,
ws18,cycl purp,hl,1,,,
ws18,digi gran,hl,+,,,
ws18,eric carn,hl,+,,,
ws18,euon euro,hl,+,,,
ws18,frag vesc,hl,+,,,
ws18,frax exce,hl,+,,,
ws18,gali anis,hl,+,,,
ws18,gali moll,hl,+,,,
ws18,hede heli,hl,2a,,,
ws18,hell nige,hl,+,,,
ws18,hepa nobi,hl,1,,,
ws18,hier saba,hl,+,2014-0349,,
ws18,hipp emer emer,hl,1,,,
ws18,inul cony,hl,+,,,
ws18,ligu vulg,hl,2b,,,
ws18,loni xylo,hl,+,,,
ws18,moeh musc,hl,+,,,
ws18,orig vulg,hl,1,,,
ws18,poly cham,hl,1,,,
ws18,poly odor,hl,+,,,
ws18,poly vulg,hl,+,,,
ws18,rham cath,hl,1,,,
ws18,salv glut,hl,r,,,
ws18,sedu albu,hl,+,,,
ws18,sesl caer,hl,3,,,
ws18,sile nuta nuta,hl,+,,,
ws18,soli virg virg,hl,+,,,
ws18,taxu bacc,hl,+,,,
ws18,ulmu glab,hl,+,,,
ws18,vibu lant,hl,+,,,
ws18,vinc hiru,hl,1,,,
ws18,viol coll,hl,+,2014-0350,,
ws18,amel oval,sl,+,,,
ws18,berb vulg,sl,+,,,
ws18,corn sang slat,sl,1,,,
ws18,cory avel,sl,2b,,,
ws18,crat mono,sl,1,,,
ws18,euon euro,sl,+,,,
ws18,frax exce,sl,1,,,
ws18,hede heli,sl,1,,,
ws18,hipp emer emer,sl,1,,,
ws18,ligu vulg,sl,2b,,,
ws18,loni xylo,sl,+,,,
ws18,rham cath,sl,2a,,,
ws18,rosa cani,sl,+,,,
ws18,sorb aria,sl,1,,,
ws18,taxu bacc,sl,+,,,
ws18,tili ×vul,sl,1,,,
ws18,ulmu glab,sl,+,,,
ws18,vibu lant,sl,+,,,
ws18,frax exce,tl1,1,,,
ws18,tili ×vul,tl1,3,,,
ws18,frax exce,tl2,3,,,
ws18,hede heli,tl2,+,,,
ws18,sorb aria,tl2,1,,,
ws18,taxu bacc,tl2,2a,,,
ws18,tili ×vul,tl2,2a,,,
ws19,acer plat,hl,+,,,
ws19,alli lusi,hl,r,,,
ws19,amel oval,hl,+,,,
ws19,anth ramo,hl,+,,,
ws19,aspl ruta,hl,+,,,
ws19,aspl tric quad,hl,+,,,
ws19,brac sylv,hl,+,,,
ws19,buph sali,hl,1,,,
ws19,cala vari,hl,2a,,,
ws19,camp pers,hl,r,,,
ws19,camp trac,hl,+,,,
ws19,card defl viri,hl,1,,,
ws19,care alba,hl,2b,,,
ws19,care digi,hl,+,,,
ws19,care orni orni,hl,+,,,
ws19,ceph long,hl,r,,,
ws19,clem vita,hl,+,,,
ws19,clin alpi alpi,hl,r,,,
ws19,conv maja maja,hl,r,,,
ws19,corn sang slat,hl,+,,,
ws19,cory avel,hl,+,,,
ws19,cycl purp,hl,2a,,,
ws19,digi gran,hl,+,,,
ws19,epip hell slat,hl,r,,,
ws19,eric carn,hl,+,,,
ws19,fagu sylv,hl,+,,,
ws19,frax exce,hl,+,,,
ws19,gali sylv,hl,+,,,
ws19,gera robe,hl,+,,,
ws19,glob cord,hl,r,,,
ws19,hede heli,hl,1,,,
ws19,hell nige,hl,2a,,,
ws19,hepa nobi,hl,+,,,
ws19,hier bifi,hl,+,,,
ws19,hier muro,hl,r,,,
ws19,hipp emer emer,hl,1,,,
ws19,juni comm comm,hl,r,,,
ws19,kern saxa,hl,+,,,
ws19,knau maxi,hl,r,,,
ws19,lact mura,hl,+,,,
ws19,lase lati lati,hl,r,,,
ws19,ligu vulg,hl,1,,,
ws19,loni xylo,hl,+,,,
ws19,meli nuta,hl,+,,,
ws19,merc pere,hl,+,,,
ws19,orig vulg,hl,1,,,
ws19,pice abie,hl,+,,,
ws19,poly cham,hl,2a,,,
ws19,poly odor,hl,r,,,
ws19,pote caul,hl,r,,,
ws19,pren purp,hl,+,,,
ws19,quer robu,hl,+,,,
ws19,rham cath,hl,+,,,
ws19,rosa arve,hl,r,,,
ws19,rubu idae,hl,+,,,
ws19,rubu sect rubu,hl,+,,,
ws19,salv glut,hl,+,,,
ws19,sedu albu,hl,+,,,
ws19,sesl caer,hl,1,,,
ws19,soli virg virg,hl,+,,,
ws19,sorb aria,hl,+,,,
ws19,taxu bacc,hl,+,,,
ws19,teuc mont,hl,+,,,
ws19,tili plat,hl,+,,,
ws19,ulmu glab,hl,+,,,
ws19,vibu lant,hl,+,,,
ws19,vinc hiru,hl,+,,,
ws19,viol coll,hl,+,2014-0414,,
ws19,viol hirt,hl,+,,,
ws19,cten moll slat,ml,2a,,,
ws19,neck cris,ml,2a,,,
ws19,tort tort,ml,1,,,
ws19,amel oval,sl,2b,,,
ws19,berb vulg,sl,+,,,
ws19,clem vita,sl,+,,,
ws19,corn sang slat,sl,+,,,
ws19,cory avel,sl,2b,,,
ws19,crat mono,sl,+,,,
ws19,frax exce,sl,1,,,
ws19,hede heli,sl,+,,,
ws19,hipp emer emer,sl,1,,,
ws19,ligu vulg,sl,2a,,,
ws19,loni xylo,sl,+,,,
ws19,quer robu,sl,1,,,
ws19,rham cath,sl,1,,,
ws19,rosa cani,sl,r,,,
ws19,sorb aria,sl,1,,,
ws19,sorb aucu aucu,sl,+,,,
ws19,taxu bacc,sl,+,,,
ws19,tili plat,sl,1,,,
ws19,ulmu glab,sl,+,,,
ws19,vibu lant,sl,1,,,
ws19,tili plat,tl1,2b,,,
ws19,acer plat,tl2,1,cf.,,
ws19,frax exce,tl2,2a,,,
ws19,hede heli,tl2,+,,,
ws19,quer robu,tl2,2b,,,
ws19,sorb aria,tl2,2a,,,
ws19,taxu bacc,tl2,2b,,,
ws19,tili ×vul,tl2,2a,,,
ws19,tili plat,tl2,2b,,,
ws20,acer plat,hl,+,,,
ws20,acer pseu,hl,+,,,
ws20,amel oval,hl,+,,,
ws20,anth ramo,hl,+,,,
ws20,arab hirs,hl,r,cf.,,
ws20,aspl ruta,hl,+,,,
ws20,aspl tric quad,hl,+,,,
ws20,aspl tric slat,hl,+,2014-0412,,
ws20,buph sali,hl,+,,,
ws20,cala vari,hl,2a,,,
ws20,camp rotu aggr,hl,r,,,
ws20,camp trac,hl,1,,,
ws20,card defl viri,hl,+,,,
ws20,care alba,hl,2a,,,
ws20,care flac,hl,+,,,
ws20,clem vita,hl,+,,,
ws20,corn sang slat,hl,+,,,
ws20,cory avel,hl,+,,,
ws20,crat mono,hl,+,,,
ws20,cycl purp,hl,1,,,
ws20,digi gran,hl,+,,,
ws20,eric carn,hl,+,,,
ws20,fagu sylv,hl,+,,,
ws20,frag vesc,hl,+,,,
ws20,frax exce,hl,+,,,
ws20,gali sylv,hl,+,,,
ws20,gera robe,hl,+,,,
ws20,hede heli,hl,1,,,
ws20,hell nige,hl,2a,,,
ws20,hepa nobi,hl,+,,,
ws20,hier bifi,hl,+,,,
ws20,hier muro,hl,+,,,
ws20,hipp emer emer,hl,2a,,,
ws20,inul cony,hl,r,,,
ws20,kern saxa,hl,+,,,
ws20,knau maxi,hl,+,,,
ws20,lase lati lati,hl,+,,,
ws20,ligu vulg,hl,1,,,
ws20,loni xylo,hl,+,,,
ws20,meli nuta,hl,+,,,
ws20,orig vulg,hl,+,,,
ws20,phyt orbi,hl,+,,,
ws20,pimp majo majo,hl,+,,,
ws20,poly cham,hl,1,,,
ws20,poly odor,hl,+,,,
ws20,poly vulg,hl,+,,,
ws20,pren purp,hl,+,,,
ws20,quer robu,hl,+,,,
ws20,rham cath,hl,+,,,
ws20,rosa arve,hl,+,,,
ws20,salv glut,hl,+,,,
ws20,sedu albu,hl,+,,,
ws20,sesl caer,hl,1,,,
ws20,soli virg virg,hl,+,,,
ws20,taxu bacc,hl,+,,,
ws20,ulmu glab,hl,+,,,
ws20,vale trip,hl,+,,,
ws20,vibu lant,hl,+,,,
ws20,vinc hiru,hl,1,,,
ws20,viol coll,hl,+,2014-0413,,
ws20,viol hirt,hl,+,,,
ws20,viol rivi,hl,+,,,
ws20,cten moll slat,ml,1,,,
ws20,neck cris,ml,1,,,
ws20,acer pseu,sl,+,,,
ws20,amel oval,sl,+,,,
ws20,clem vita,sl,+,,,
ws20,corn sang slat,sl,1,,,
ws20,cory avel,sl,2b,,,
ws20,crat mono,sl,+,,,
ws20,fagu sylv,sl,+,,,
ws20,frax exce,sl,+,,,
ws20,hede heli,sl,+,,,
ws20,hipp emer emer,sl,2a,,,
ws20,ligu vulg,sl,2a,,,
ws20,loni xylo,sl,+,,,
ws20,rham cath,sl,1,,,
ws20,rosa cani,sl,+,,,
ws20,sorb aria,sl,+,,,
ws20,tili plat,sl,+,,,
ws20,ulmu glab,sl,+,,,
ws20,vibu lant,sl,+,,,
ws20,fagu sylv,tl1,2a,,,
ws20,quer robu,tl1,2b,,,
ws20,ulmu glab,tl1,2b,,,
ws20,acer plat,tl2,1,,,
ws20,acer pseu,tl2,1,,,
ws20,fagu sylv,tl2,2a,,,
ws20,frax exce,tl2,2b,,,
ws20,hede heli,tl2,+,,,
ws20,quer robu,tl2,2a,,,
ws20,sorb aria,tl2,2a,,,
ws20,tili ×vul,tl2,1,,,
ws20,tili plat,tl2,1,,,
ws21,alli lusi,hl,+,,,
ws21,anth ramo,hl,+,,,
ws21,buph sali,hl,+,,,
ws21,cala vari,hl,1,,,
ws21,card defl viri,hl,+,,,
ws21,care alba,hl,+,,,
ws21,care digi,hl,+,,,
ws21,cent scab scab,hl,+,,,
ws21,euph cypa,hl,+,,,
ws21,gali moll,hl,2a,cf.,,
ws21,gera robe,hl,+,,,
ws21,hipp emer emer,hl,1,,,
ws21,juni sabi,hl,2b,,,
ws21,ligu vulg,hl,1,,,
ws21,loni xylo,hl,+,,,
ws21,meli cili,hl,1,,,
ws21,merc pere,hl,+,,,
ws21,orig vulg,hl,2b,,,
ws21,poa nemo,hl,r,,,
ws21,poly odor,hl,+,,,
ws21,rham cath,hl,+,,,
ws21,sesl caer,hl,2b,,,
ws21,sile nuta nuta,hl,+,,,
ws21,sile vulg vulg,hl,3,,,
ws21,sorb aria,hl,+,,,
ws21,thal minu slat,hl,2a,,,
ws21,viol coll,hl,r,,,
ws21,amel oval,sl,1,,,
ws21,hipp emer emer,sl,+,,,
ws21,ligu vulg,sl,1,,,
ws21,rham cath,sl,2b,,,
ws21,frax exce,tl2,1,,,
ws22,alli lusi,hl,1,,,
ws22,amel oval,hl,+,,,
ws22,anth ramo,hl,+,,,
ws22,arab cili,hl,+,,,
ws22,aspl ruta,hl,r,,,
ws22,aspl tric quad,hl,r,,,
ws22,berb vulg,hl,+,,,
ws22,buph sali,hl,+,,,
ws22,cala vari,hl,+,,,
ws22,card defl viri,hl,+,,,
ws22,care digi,hl,+,,,
ws22,clin alpi alpi,hl,2m,,,
ws22,coro vagi,hl,+,,,
ws22,cycl purp,hl,r,,,
ws22,dian cart cart,hl,+,,,
ws22,eric carn,hl,+,,,
ws22,euon euro,hl,+,,,
ws22,euph cypa,hl,+,,,
ws22,frax exce,hl,+,,,
ws22,gali anis,hl,+,,,
ws22,gali moll,hl,+,,,
ws22,glob cord,hl,2a,,,
ws22,hede heli,hl,1,,,
ws22,hier bupl,hl,r,,,
ws22,juni sabi,hl,+,,,
ws22,kern saxa,hl,+,,,
ws22,lase lati lati,hl,+,,,
ws22,leon inca,hl,+,,,
ws22,ligu vulg,hl,1,,,
ws22,meli cili,hl,+,,,
ws22,merc pere,hl,+,,,
ws22,moeh musc,hl,+,,,
ws22,orig vulg,hl,+,,,
ws22,poly odor,hl,+,,,
ws22,rham cath,hl,+,,,
ws22,rosa cani,hl,+,,,
ws22,sedu albu,hl,+,,,
ws22,sesl caer,hl,2b,,,
ws22,sile nuta nuta,hl,+,,,
ws22,sile vulg vulg,hl,+,,,
ws22,teuc mont,hl,1,,,
ws22,thal minu slat,hl,1,,,
ws22,vinc hiru,hl,r,,,
ws22,rhyt rugo,ml,1,,,
ws22,tort tort,ml,+,,,
ws22,acer pseu,sl,+,,,
ws22,amel oval,sl,2a,,,
ws22,euon euro,sl,+,,,
ws22,hede heli,sl,1,,,
ws22,ligu vulg,sl,1,,,
ws22,rham cath,sl,2a,,,
ws22,rosa cani,sl,+,,,
ws22,sorb aria,sl,+,,,
ws22,hede heli,tl2,+,,,
ws22,prun aviu slat,tl2,+,,,
ws22,tili plat,tl2,2b,,,
ws23,amel oval,hl,+,,,
ws23,anth ramo,hl,1,,,
ws23,aspl ruta,hl,+,,,
ws23,berb vulg,hl,+,,,
ws23,buph sali,hl,1,,,
ws23,cala vari,hl,1,,,
ws23,card defl viri,hl,+,,,
ws23,care alba,hl,1,,,
ws23,care digi,hl,+,,,
ws23,care flac,hl,+,,,
ws23,care orni orni,hl,+,,,
ws23,ceph long,hl,1,,,
ws23,conv maja maja,hl,+,,,
ws23,corn sang slat,hl,+,,,
ws23,coro vagi,hl,+,,,
ws23,cory avel,hl,+,,,
ws23,cycl purp,hl,+,,,
ws23,epip atro,hl,1,,,
ws23,eric carn,hl,+,,,
ws23,fran alnu,hl,+,,,
ws23,gali trun,hl,+,,,
ws23,glob cord,hl,1,,,
ws23,hede heli,hl,+,,,
ws23,hepa nobi,hl,+,,,
ws23,hier bifi,hl,+,,,
ws23,hipp emer emer,hl,+,,,
ws23,lase lati lati,hl,+,,,
ws23,ligu vulg,hl,+,,,
ws23,loni xylo,hl,+,,,
ws23,meli nuta,hl,+,,,
ws23,moli caer aggr,hl,1,M. arundinacea,,
ws23,orig vulg,hl,1,,,
ws23,poly cham,hl,1,,,
ws23,poly odor,hl,+,,,
ws23,pote caul,hl,+,,,
ws23,quer robu,hl,+,,,
ws23,rham cath,hl,+,,,
ws23,rosa cani,hl,+,,,
ws23,rubu cane,hl,+,,,
ws23,sedu albu,hl,+,,,
ws23,sesl caer,hl,3,,,
ws23,teuc mont,hl,+,,,
ws23,vibu lant,hl,+,,,
ws23,vinc hiru,hl,+,,,
ws23,viol coll,hl,+,,,
ws23,neck cris,ml,+,,,
ws23,rhyt rugo,ml,+,,,
ws23,tort tort,ml,+,,,
ws23,amel oval,sl,3,,,
ws23,berb vulg,sl,+,,,
ws23,corn sang slat,sl,1,,,
ws23,cory avel,sl,1,,,
ws23,fran alnu,sl,+,,,
ws23,frax exce,sl,+,,,
ws23,hipp emer emer,sl,1,,,
ws23,ligu vulg,sl,+,,,
ws23,quer robu,sl,+,,,
ws23,rham cath,sl,1,,,
ws23,rosa cani,sl,+,,,
ws23,sorb aria,sl,+,,,
ws23,vibu lant,sl,2a,,,
ws23,quer robu,tl1,2a,,,
ws23,frax exce,tl2,+,,,
ws23,quer robu,tl2,2b,,,
ws24,acer pseu,hl,+,,,
ws24,amel oval,hl,+,,,
ws24,anth ramo,hl,1,,,
ws24,aspl tric quad,hl,+,,,
ws24,berb vulg,hl,+,,,
ws24,buph sali,hl,+,,,
ws24,cala vari,hl,+,,,
ws24,call vulg,hl,r,,,
ws24,card defl viri,hl,+,,,
ws24,care alba,hl,+,,,
ws24,care digi,hl,+,,,
ws24,care orni orni,hl,+,,,
ws24,clin alpi alpi,hl,+,,,
ws24,conv maja maja,hl,+,,,
ws24,corn sang slat,hl,+,,,
ws24,coro vagi,hl,1,,,
ws24,cory avel,hl,+,,,
ws24,cycl purp,hl,r,,,
ws24,epip atro,hl,+,,,
ws24,eric carn,hl,1,,,
ws24,fagu sylv,hl,+,,,
ws24,frag vesc,hl,+,,,
ws24,fran alnu,hl,+,,,
ws24,gali anis,hl,1,,,
ws24,gali luci,hl,+,,,
ws24,glob cord,hl,1,,,
ws24,hepa nobi,hl,r,,,
ws24,hier saba,hl,r,,,
ws24,hipp emer emer,hl,1,,,
ws24,meli nuta,hl,+,,,
ws24,moli caer aggr,hl,+,,,
ws24,orig vulg,hl,1,,,
ws24,poly cham,hl,1,,,
ws24,poly odor,hl,2b,,,
ws24,quer robu,hl,+,,,
ws24,rham cath,hl,+,,,
ws24,rosa cani,hl,+,,,
ws24,rosa pend,hl,+,,,
ws24,rosa vill,hl,+,,,
ws24,rubu cane,hl,+,,,
ws24,rubu saxa,hl,+,,,
ws24,rubu sect rubu,hl,+,,,
ws24,sedu albu,hl,+,,,
ws24,sesl caer,hl,2b,,,
ws24,sorb aria,hl,+,,,
ws24,teuc mont,hl,+,,,
ws24,vacc myrt,hl,+,,,
ws24,vinc hiru,hl,1,,,
ws24,neck cris,ml,+,,,
ws24,rhyt rugo,ml,+,,,
ws24,tort tort,ml,+,,,
ws24,acer pseu,sl,+,,,
ws24,amel oval,sl,2b,,,
ws24,berb vulg,sl,+,,,
ws24,cory avel,sl,2b,,,
ws24,fran alnu,sl,+,,,
ws24,hipp emer emer,sl,+,,,
ws24,pice abie,sl,+,,,
ws24,popu trem,sl,r,,,
ws24,quer robu,sl,1,,,
ws24,rham cath,sl,1,,,
ws24,rosa cani,sl,+,,,
ws24,sorb aria,sl,1,,,
ws24,fagu sylv,tl1,2a,Wipfel abgestorben,,
ws24,quer robu,tl2,2b,auch stehendes Totholz,,
ws24,sorb aria,tl2,+,,,
ws24,sorb aucu aucu,tl2,+,,,
ws25,amel oval,hl,+,,,
ws25,aspl ruta,hl,r,,,
ws25,berb vulg,hl,+,,,
ws25,buph sali,hl,+,,,
ws25,card defl viri,hl,+,,,
ws25,care alba,hl,2a,,,
ws25,care digi,hl,+,,,
ws25,care flac,hl,+,,,
ws25,ceph long,hl,+,,,
ws25,conv maja maja,hl,2a,,,
ws25,corn sang slat,hl,+,,,
ws25,cory avel,hl,+,,,
ws25,coto tome,hl,r,,,
ws25,crat mono,hl,+,,,
ws25,cycl purp,hl,r,,,
ws25,daph meze,hl,+,,,
ws25,eric carn,hl,2a,,,
ws25,euon euro,hl,+,,,
ws25,euon lati,hl,+,,,
ws25,fagu sylv,hl,+,,,
ws25,frag vesc,hl,+,,,
ws25,fran alnu,hl,+,,,
ws25,gali moll,hl,+,,,
ws25,gali sylv,hl,+,,,
ws25,hede heli,hl,r,,,
ws25,hepa nobi,hl,r,,,
ws25,hier bifi,hl,+,,,
ws25,hier muro,hl,+,,,
ws25,hier saba,hl,r,,,
ws25,hipp emer emer,hl,+,,,
ws25,lase lati lati,hl,2a,,,
ws25,loni xylo,hl,+,,,
ws25,merc pere,hl,r,,,
ws25,moli caer aggr,hl,3,M. arundinacea,,
ws25,orig vulg,hl,+,,,
ws25,pice abie,hl,+,,,
ws25,poly cham,hl,1,,,
ws25,quer robu,hl,+,,,
ws25,rham cath,hl,+,,,
ws25,rosa cani,hl,+,,,
ws25,rosa pend,hl,+,,,
ws25,rubu sect rubu,hl,+,,,
ws25,sesl caer,hl,2a,,,
ws25,vacc myrt,hl,r,,,
ws25,vibu lant,hl,+,,,
ws25,vinc hiru,hl,1,,,
ws25,cten moll slat,ml,+,,,
ws25,neck cris,ml,+,,,
ws25,tort tort,ml,+,,,
ws25,amel oval,sl,1,,,
ws25,berb vulg,sl,1,,,
ws25,corn sang slat,sl,+,,,
ws25,cory avel,sl,2a,,,
ws25,euon lati,sl,+,,,
ws25,fagu sylv,sl,1,,,
ws25,fran alnu,sl,1,,,
ws25,hipp emer emer,sl,+,,,
ws25,loni xylo,sl,+,,,
ws25,pice abie,sl,1,,,
ws25,quer robu,sl,1,,,
ws25,rham cath,sl,+,,,
ws25,rosa cani,sl,+,,,
ws25,rosa pend,sl,1,,,
ws25,sorb aria,sl,1,,,
ws25,sorb aucu aucu,sl,+,,,
ws25,vibu lant,sl,+,,,
ws25,acer pseu,tl1,2b,,,
ws25,fagu sylv,tl1,2b,,,
ws25,quer robu,tl1,3,,,
ws25,fagu sylv,tl2,1,,,
ws25,quer robu,tl2,2b,,,
ws25,sorb aria,tl2,+,,,
ws26,abie alba,hl,+,,,
ws26,acer pseu,hl,+,,,
ws26,aspl ruta,hl,+,,,
ws26,aspl tric quad,hl,+,,,
ws26,buph sali,hl,+,,,
ws26,cala vari,hl,+,,,
ws26,camp trac,hl,+,,,
ws26,card defl viri,hl,+,,,
ws26,care alba,hl,+,,,
ws26,care digi,hl,+,,,
ws26,cory avel,hl,+,,,
ws26,cycl purp,hl,r,,,
ws26,daph meze,hl,r,,,
ws26,eric carn,hl,+,,,
ws26,euon lati,hl,+,,,
ws26,fagu sylv,hl,+,,,
ws26,gale flav,hl,2a,,,
ws26,gali albu,hl,+,cf.,,
ws26,gali sylv,hl,+,,,
ws26,gera robe,hl,+,,,
ws26,hede heli,hl,1,,,
ws26,hell nige,hl,+,,,
ws26,hepa nobi,hl,+,,,
ws26,hier bifi,hl,+,,,
ws26,hipp emer emer,hl,1,,,
ws26,kern saxa,hl,+,,,
ws26,lact mura,hl,r,,,
ws26,ligu vulg,hl,+,,,
ws26,meli nuta,hl,+,,,
ws26,merc pere,hl,+,,,
ws26,moeh musc,hl,+,,,
ws26,orig vulg,hl,+,,,
ws26,poly odor,hl,r,,,
ws26,pote caul,hl,r,,,
ws26,pren purp,hl,r,,,
ws26,rosa cani,hl,+,,,
ws26,rosa pend,hl,+,,,
ws26,samb nigr,hl,+,,,
ws26,sesl caer,hl,+,,,
ws26,sile vulg vulg,hl,+,,,
ws26,soli virg virg,hl,+,,,
ws26,taxu bacc,hl,+,,,
ws26,thal minu slat,hl,+,,,
ws26,tili plat,hl,+,,,
ws26,vale trip,hl,+,,,
ws26,vinc hiru,hl,1,,,
ws26,cten moll slat,ml,+,,,
ws26,neck cris,ml,1,,,
ws26,acer plat,sl,+,,,
ws26,cory avel,sl,2a,,,
ws26,fagu sylv,sl,+,,,
ws26,frax exce,sl,+,,,
ws26,hipp emer emer,sl,1,,,
ws26,lact mura,sl,+,,,
ws26,loni xylo,sl,+,,,
ws26,pice abie,sl,+,,,
ws26,samb nigr,sl,+,,,
ws26,tili plat,sl,+,,,
ws26,ulmu glab,sl,+,,,
ws26,tili plat,tl1,2b,,,
ws26,abie alba,tl2,+,,,
ws26,acer plat,tl2,+,,,
ws26,acer pseu,tl2,+,,,
ws26,fagu sylv,tl2,2b,,,
ws26,frax exce,tl2,2a,,,
ws26,taxu bacc,tl2,1,,,
ws26,tili plat,tl2,2a,,,
ws27,aspl ruta,hl,+,,,
ws27,aspl tric quad,hl,+,,,
ws27,camp rapu rapu,hl,r,,,
ws27,camp trac,hl,+,,,
ws27,care alba,hl,+,,,
ws27,care digi,hl,+,,,
ws27,cycl purp,hl,r,,,
ws27,euon lati,hl,r,,,
ws27,fagu sylv,hl,+,,,
ws27,frax exce,hl,+,,,
ws27,gale flav,hl,2a,,,
ws27,gali sylv,hl,r,,,
ws27,gera robe,hl,+,,,
ws27,hede heli,hl,+,,,
ws27,hell nige,hl,+,,,
ws27,hepa nobi,hl,+,,,
