plot,cov,hcov,mcov,hhl1,hhl2,scov,hsl,t1cov,t2cov,htl1,htl2,plsx,plsy,aspect,slope,rock,bare,stones,date,longitude,latitude,accuracy,elevation,ffh.code,alliance.code,alliance,geology1,geology2,comment,locality,habitat,observer
rk315,5,5,0,"0,05","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-15,13.789174,46.574444,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk316,3,3,1,"0,02","0,65",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-15,13.789269,46.574582,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk317,17,15,0,"0,1","0,7",3,"1,5",0,0,0,0,4,4,SSW,65,0,0,0,2019-09-15,13.790374,46.574931,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk318,1,1,0,"0,01","0,02",0,0,0,0,0,0,4,4,S,45,0,0,0,2019-09-15,13.790511,46.574740,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk319,5,5,0,"0,1","0,65",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-15,13.792698,46.574776,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk320,7,7,0,"0,1","0,6",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-15,13.792597,46.574958,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk321,2,1,0,"0,02","0,15",1,"0,8",0,0,0,0,4,4,S,45,0,0,0,2019-09-15,13.792967,46.575023,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk322,1,1,0,"0,01","0,5",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-15,13.793563,46.573920,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk323,50,50,1,"0,02","0,7",3,"1,3",0,0,0,0,4,4,SSE,35,0,0,0,2019-09-15,13.793428,46.573322,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Storfhöhe N Unterschütt",montane Kalk-Schutthalde,R. Kaiser
rk324,7,7,0,"0,03","0,55",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-15,13.748776,46.584911,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Kranzwand NW Oberschütt",montane Kalk-Schutthalde,R. Kaiser
rk325,13,13,0,"0,03","0,65",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-15,13.748864,46.585029,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Kranzwand NW Oberschütt",montane Kalk-Schutthalde,R. Kaiser
rk326,13,13,0,"0,02","0,7",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-15,13.748975,46.585198,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Kranzwand NW Oberschütt",montane Kalk-Schutthalde,R. Kaiser
rk327,10,10,0,"0,02","0,6",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-15,13.749113,46.585359,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Kranzwand NW Oberschütt",montane Kalk-Schutthalde,R. Kaiser
rk328,3,3,0,"0,02","0,2",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-15,13.748575,46.584421,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Dobratsch, Kranzwand NW Oberschütt",montane Kalk-Schutthalde,R. Kaiser
rk329,13,13,1,"0,1","0,4",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88229,47.74588,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk330,15,15,0,"0,1","0,45",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88241,47.74657,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk331,65,65,0,"0,1","0,55",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88242,47.74670,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk332,10,10,0,"0,1","0,7",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88217,47.74680,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk333,50,50,1,"0,05","0,8",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88239,47.74700,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk334,45,45,1,"0,05","0,55",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88211,47.74718,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk335,17,17,1,"0,15","0,7",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88227,47.74736,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk336,10,10,0,"0,01","0,7",1,"1,2",0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88245,47.74751,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk337,25,25,1,"0,02","0,7",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88235,47.74753,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk338,17,17,0,"0,05","0,1",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88240,47.74761,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk339,7,7,0,"0,03","0,8",0,0,0,0,0,0,4,4,,,0,0,0,2019-09-19,12.88224,47.74766,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Staufen, Strailach",montane Kalk-Schutthalde,R. Kaiser
rk340,7,7,0,"0,02","0,15",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-20,13.58940,47.39971,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,Saumerberg,montane Kalk-Schutthalde,R. Kaiser
rk341,13,13,0,"0,02","0,3",1,1,0,0,0,0,4,4,SW,35,0,0,0,2019-09-20,13.58920,47.39974,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,Saumerberg,montane Kalk-Schutthalde,R. Kaiser
rk342,7,7,0,"0,02","0,2",0,0,0,0,0,0,4,4,SSW,25,0,0,0,2019-09-20,13.59008,47.39970,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,Saumerberg,montane Kalk-Schutthalde,R. Kaiser
rk343,3,3,0,"0,02","0,15",0,0,0,0,0,0,4,4,SSW,25,0,0,0,2019-09-20,13.59028,47.39984,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,Saumerberg,montane Kalk-Schutthalde,R. Kaiser
rk344,5,5,0,"0,02","0,15",0,0,0,0,0,0,4,4,SW,25,0,0,0,2019-09-20,13.59079,47.40038,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,Saumerberg,montane Kalk-Schutthalde,R. Kaiser
rk345,10,10,1,"0,05","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.68767,47.43139,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kalchwand",montane Kalk-Schutthalde,R. Kaiser
rk346,8,3,5,"0,02","0,15",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.68692,47.43147,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kalchwand",montane Kalk-Schutthalde,R. Kaiser
rk347,25,15,10,"0,02","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.68616,47.43148,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kalchwand",montane Kalk-Schutthalde,R. Kaiser
rk348,20,15,5,"0,02","0,3",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-20,13.68466,47.43157,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kalchwand",montane Kalk-Schutthalde,R. Kaiser
rk349,75,25,50,"0,02","0,3",0,0,0,0,0,0,4,4,S,40,0,0,0,2019-09-20,13.68466,47.43165,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kalchwand",montane Kalk-Schutthalde,R. Kaiser
rk350,7,7,0,"0,05","0,65",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-20,13.86587,47.46484,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk351,20,20,0,"0,05","0,75",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.86618,47.46497,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk352,17,17,0,"0,05","0,6",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.86633,47.46539,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk353,3,3,0,"0,03","0,25",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-20,13.86717,47.46549,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk354,15,15,0,"0,03","0,3",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.86732,47.46570,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk355,15,15,0,"0,03","0,4",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-20,13.86736,47.46584,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk356,7,7,0,"0,05","0,6",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-20,13.86789,47.46620,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Kammspitz SW-Abfall E Steinbruch Lend",montane Kalk-Schutthalde,R. Kaiser
rk357,5,5,0,"0,05","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-21,13.96339,47.50107,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk358,25,25,1,"0,05","0,6",0,0,0,0,0,0,4,4,SE,40,0,0,0,2019-09-21,13.96323,47.50141,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk359,75,75,1,"0,1","0,55",0,0,0,0,0,0,4,4,SE,40,0,0,0,2019-09-21,13.96317,47.50142,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk360,60,60,1,"0,1","0,6",0,0,0,0,0,0,4,4,SSE,45,0,0,0,2019-09-21,13.96256,47.50071,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk361,20,20,0,"0,1","0,7",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2019-09-21,13.96268,47.50066,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk362,50,50,1,"0,1","0,7",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-21,13.96290,47.50054,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk363,17,17,0,"0,15","0,3",0,0,0,0,0,0,4,4,SSE,30,0,0,0,2019-09-21,13.96286,47.50035,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk364,35,35,0,"0,1","0,65",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-21,13.96173,47.50020,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk365,55,55,3,"0,05","0,45",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-21,13.96170,47.49978,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk366,20,20,0,"0,1","0,7",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-21,13.96186,47.49973,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk367,45,45,0,"0,05","0,75",0,0,0,0,0,0,4,4,SSE,40,0,0,0,2019-09-21,13.96064,47.49981,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk368,3,3,0,"0,01","0,2",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-21,13.96059,47.49921,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) S-Abfall",montane Kalk-Schutthalde,R. Kaiser
rk369,27,25,3,"0,03","0,65",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-21,13.95554,47.49529,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, Mittereck (Grimming) E Salza Talsperre",montane Kalk-Schutthalde,R. Kaiser
rk370,3,3,1,"0,1","0,7",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-21,14.10783,47.54452,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, N Stainach",montane Kalk-Schutthalde,R. Kaiser
rk371,5,3,2,"0,01","0,2",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-21,14.10726,47.54457,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstal, N Stainach",montane Kalk-Schutthalde,R. Kaiser
rk372,75,70,1,"0,05","0,5",5,"2,5",0,0,0,0,4,4,SE,55,0,0,0,2019-09-22,14.59871,47.84395,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Inselsbachtal",montane Kalk-Schutthalde,R. Kaiser
rk373,80,80,3,"0,05","0,9",0,0,0,0,0,0,4,4,SE,40,0,0,0,2019-09-22,14.59886,47.84397,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Inselsbachtal",montane Kalk-Schutthalde,R. Kaiser
rk374,95,25,80,"0,03","0,45",0,0,0,0,0,0,4,4,SE,35,0,0,0,2019-09-22,14.59887,47.84342,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Inselsbachtal",montane Kalk-Schutthalde,R. Kaiser
rk375,55,55,1,"0,2","0,65",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-22,14.38094,47.90750,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Hohe Dirn W-Rücken im Wendbachtal",montane Kalk-Schutthalde,R. Kaiser
rk376,13,13,1,"0,05","0,6",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-22,14.38107,47.90760,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Hohe Dirn W-Rücken im Wendbachtal",montane Kalk-Schutthalde,R. Kaiser
rk377,75,75,1,"0,1","0,7",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-22,14.38116,47.90780,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Ennstaler Voralpen, Hohe Dirn W-Rücken im Wendbachtal",montane Kalk-Schutthalde,R. Kaiser
rk378,55,55,0,"0,05","0,8",0,0,0,0,0,0,4,4,SW,40,0,0,0,2019-09-22,14.26766,47.90780,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk379,30,30,0,"0,1","0,75",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26759,47.90773,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk380,25,25,0,"0,15","0,8",0,0,0,0,0,0,4,4,SW,30,0,0,0,2019-09-22,14.26757,47.90757,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk381,70,70,1,"0,1","0,85",0,0,0,0,0,0,4,4,S,40,0,0,0,2019-09-22,14.26717,47.90789,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk382,55,55,1,"0,1","0,8",0,0,0,0,0,0,4,4,S,45,0,0,0,2019-09-22,14.26702,47.90787,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk383,45,45,0,"0,1","0,9",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-22,14.26705,47.90775,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk384,15,15,0,"0,15","0,6",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-22,14.26653,47.90771,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk385,20,20,0,"0,05","0,8",0,0,0,0,0,0,4,4,SSE,35,0,0,0,2019-09-22,14.26637,47.90757,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk386,7,7,0,"0,1","0,7",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-09-22,14.26596,47.90764,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall NW Mollner Hütte",montane Kalk-Schutthalde,R. Kaiser
rk387,17,17,1,"0,05","0,7",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26232,47.90792,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk388,35,35,0,"0,1","0,8",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26211,47.90771,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk389,15,15,0,"0,1","0,8",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26170,47.90782,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk390,45,45,1,"0,03","0,6",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26143,47.90788,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk391,17,17,0,"0,1","0,3",0,0,0,0,0,0,4,4,SSW,35,0,0,0,2019-09-22,14.26068,47.90836,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk392,55,55,0,"0,15","0,6",0,0,0,0,0,0,4,4,SW,35,0,0,0,2019-09-22,14.26044,47.90760,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Mollner Becken, Dürres Eck S-Abfall E Steibruch Gradau",montane Kalk-Schutthalde,R. Kaiser
rk393,80,75,15,"0,03","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-10-01,12.545642,47.508540,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Loferer und Leoganger Steinberge, Wallerberg E Oberwallerwand",montane Kalk-Schutthalde,R. Kaiser
rk394,17,17,1,"0,02","0,45",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-10-01,12.544940,47.508586,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Loferer und Leoganger Steinberge, Wallerberg E Oberwallerwand",montane Kalk-Schutthalde,R. Kaiser
rk395,40,40,3,"0,03","0,7",3,1,0,0,0,0,4,4,S,35,0,0,0,2019-10-01,12.544363,47.508513,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Loferer und Leoganger Steinberge, Wallerberg E Oberwallerwand",montane Kalk-Schutthalde,R. Kaiser
rk396,5,5,1,"0,01","0,25",0,0,0,0,0,0,4,4,S,35,0,0,0,2019-10-01,12.544402,47.508422,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Loferer und Leoganger Steinberge, Wallerberg E Oberwallerwand",montane Kalk-Schutthalde,R. Kaiser
rk397,7,7,0,"0,05","0,4",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2019-10-01,12.333481,47.542310,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kaisergebirge, Brennender Palven S-Hang",montane Kalk-Schutthalde,R. Kaiser
rk398,25,25,0,"0,05","0,45",0,0,0,0,0,0,4,4,S,30,0,0,0,2019-10-01,12.333518,47.542363,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kaisergebirge, Brennender Palven S-Hang",montane Kalk-Schutthalde,R. Kaiser
rk399,45,45,1,"0,05","0,4",0,0,0,0,0,0,4,4,S,30,0,0,0,2019-10-01,12.333566,47.542525,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kaisergebirge, Brennender Palven S-Hang",montane Kalk-Schutthalde,R. Kaiser
rk400,50,45,10,"0,05","0,35",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2019-10-01,12.333922,47.542751,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kaisergebirge, Brennender Palven S-Hang",montane Kalk-Schutthalde,R. Kaiser
rk401,25,25,1,"0,03","0,3",0,0,0,0,0,0,4,4,SSW,30,0,0,0,2019-10-01,12.333916,47.542993,10,,8160,THL-05C,Stipion calamagrostis Jenny-Lips ex Br.-Bl. 1950,NA,NA,,"Kaisergebirge, Brennender Palven S-Hang",montane Kalk-Schutthalde,R. Kaiser
