plot,abbr,layer,cov,voucher,comment,history
ta13,abie alba,hl,+,,,
ta13,acer plat,hl,r,,,
ta13,acer pseu,hl,+,,,
ta13,aego poda,hl,+,,,
ta13,ajug rept,hl,+,,,
ta13,anem nemo,hl,r,,,
ta13,ange sylv sylv,hl,r,,,
ta13,apos foet,hl,+,,,
ta13,asar euro euro,hl,+,,,
ta13,athy fili,hl,r,,,
ta13,brac sylv,hl,+,,,
ta13,brom bene,hl,r,,,
ta13,card trif,hl,1,,,
ta13,care alba,hl,+,,,
ta13,care digi,hl,+,,,
ta13,care sylv,hl,+,,,
ta13,cory avel,hl,r,,,
ta13,daph meze,hl,r,,,
ta13,frag vesc,hl,r,,,
ta13,frax exce,hl,+,,,
ta13,gale mont,hl,+,,,
ta13,geum urba,hl,r,,,
ta13,hell nige,hl,+,,,
ta13,hepa nobi,hl,1,,,
ta13,loni xylo,hl,r,,,
ta13,luzu pilo,hl,r,,,
ta13,maia bifo,hl,+,,,
ta13,merc pere,hl,+,,,
ta13,pari quad,hl,+,,,
ta13,phyt spic spic,hl,r,,,
ta13,pice abie,hl,+,,,
ta13,poly vert,hl,+,,,
ta13,pren purp,hl,+,,,
ta13,prim elat,hl,r,,,
ta13,pulm offi,hl,+,,,
ta13,rubu sect rubu,hl,+,,,
ta13,salv glut,hl,r,,,
ta13,sani euro,hl,+,,,
ta13,sorb aucu aucu,hl,r,,,
ta13,symp tube slat,hl,r,,,
ta13,ulmu glab,hl,+,,,
ta13,vale trip,hl,r,,,
ta13,viol reic,hl,+,,,
ta13,cory avel,sl1,3,,,
ta13,fagu sylv,sl1,3,,,
ta13,pice abie,sl1,r,,,
ta13,cory avel,sl2,2a,,,
ta13,fagu sylv,sl2,2a,,,
ta13,pice abie,sl2,+,,,
ta13,sorb aucu aucu,sl2,r,,,
ta13,fagu sylv,tl3,2b,,,
ta14,acer pseu,hl,r,,,
ta14,aego poda,hl,2a,,,
ta14,ajug rept,hl,+,,,
ta14,alnu inca,hl,+,,,
ta14,anth niti,hl,+,,,
ta14,anth sylv,hl,+,,,
ta14,apos foet,hl,+,,,
ta14,arct spec ies,hl,r,,,
ta14,asar euro euro,hl,1,,,
ta14,brac sylv,hl,1,,,
ta14,card flex,hl,r,,,
ta14,card trif,hl,1,,,
ta14,care alba,hl,+,,,
ta14,care digi,hl,+,,,
ta14,care sylv,hl,1,,,
ta14,chae hirs,hl,1,,,
ta14,circ alpi,hl,+,,,
ta14,circ inte,hl,+,,,
ta14,cirs oler,hl,+,,,
ta14,clin vulg vulg,hl,+,,,
ta14,cory avel,hl,+,,,
ta14,crep palu,hl,+,,,
ta14,daph meze,hl,r,,,
ta14,desc cesp,hl,+,,,
ta14,dryo dila,hl,r,,,
ta14,eupa cann,hl,+,,,
ta14,frag vesc,hl,+,,,
ta14,frax exce,hl,+,,,
ta14,gale mont,hl,1,,,
ta14,gali albu,hl,+,,,
ta14,gera robe,hl,+,,,
ta14,geum urba,hl,1,,,
ta14,impa noli,hl,r,,,
ta14,impa parv,hl,r,,,
ta14,knau maxi,hl,r,,,
ta14,lact mura,hl,r,,,
ta14,loni xylo,hl,+,,,
ta14,lysi nemo,hl,+,,,
ta14,ment long,hl,+,,,
ta14,merc pere,hl,2b,,,
ta14,oxal acet,hl,2a,,,
ta14,pari quad,hl,+,,,
ta14,peta albu,hl,+,,,
ta14,pice abie,hl,r,,,
ta14,poa triv,hl,+,,,
ta14,pulm offi,hl,+,,,
ta14,ranu lanu,hl,+,,,
ta14,ranu repe,hl,+,,,
ta14,salv glut,hl,1,,,
ta14,samb nigr,hl,r,,,
ta14,sile dioi,hl,1,,,
ta14,stac sylv,hl,+,,,
ta14,stel nemo,hl,+,,,
ta14,thal aqui,hl,r,,,
ta14,ulmu glab,hl,r,,,
ta14,urti dioi dioi,hl,+,,,
ta14,vero mont,hl,+,,,
ta14,vibu lant,hl,r,,,
ta14,viol bifl,hl,+,,,
ta14,viol reic,hl,+,,,
ta14,acer pseu,sl1,+,,,
ta14,frax exce,sl1,+,,,
ta14,pice abie,sl1,2a,,,
ta14,samb nigr,sl1,+,,,
ta14,acer pseu,sl2,1,,,
ta14,frax exce,sl2,+,,,
ta14,loni xylo,sl2,+,,,
ta14,pice abie,sl2,+,,,
ta14,acer pseu,tl2,1,,,
ta14,alnu inca,tl2,2b,,,
ta14,sali elea elea,tl2,3,,,
ta14,ulmu glab,tl2,2a,,,
ta14,acer pseu,tl3,3,,,
ta14,frax exce,tl3,1,,,
ta14,pice abie,tl3,1,,,
ta14,sali elea elea,tl3,1,,,
ta15,acer pseu,hl,+,,,
ta15,aego poda,hl,2a,,,
ta15,alnu inca,hl,+,,,
ta15,anth niti,hl,2a,,,
ta15,anth sylv,hl,1,,,
ta15,asar euro euro,hl,+,,,
ta15,brac sylv,hl,r,,,
ta15,card pers pers,hl,+,,,
ta15,chae hirs,hl,2b,,,
ta15,chry alte,hl,+,,,
ta15,circ inte,hl,+,,,
ta15,cirs oler,hl,+,,,
ta15,cory avel,hl,r,,,
ta15,eupa cann,hl,+,,,
ta15,fest giga,hl,+,,,
ta15,frax exce,hl,+,,,
ta15,gale mont,hl,2a,,,
ta15,gale spec iosa,hl,+,,,
ta15,geum urba,hl,+,,,
ta15,impa noli,hl,1,,,
ta15,lami macu,hl,+,,,
ta15,loni xylo,hl,+,,,
ta15,merc pere,hl,+,,,
ta15,peta hybr,hl,4,,,
ta15,pulm offi,hl,+,,,
ta15,ranu lanu,hl,+,,,
ta15,samb nigr,hl,r,,,
ta15,sene ovat ovat,hl,+,,,
ta15,stac sylv,hl,1,,,
ta15,stel nemo,hl,1,,,
ta15,urti dioi dioi,hl,1,,,
ta15,vero mont,hl,1,,,
ta15,loni xylo,sl2,1,,,
ta15,samb nigr,sl2,1,,,
ta15,sali elea elea,tl1,1,,,
ta15,acer pseu,tl2,2a,,,
ta15,alnu inca,tl2,2a,,,
ta15,pice abie,tl2,1,,,
ta15,sali elea elea,tl2,3,,,
ta15,cory avel,tl3,2a,,,
ta15,sali elea elea,tl3,2a,,,
ta16,acer plat,hl,r,,,
ta16,acer pseu,hl,+,,,
ta16,acon lyco vulp,hl,+,,,
ta16,acta spic,hl,+,,,
ta16,aego poda,hl,+,,,
ta16,alli ursi ursi,hl,r,,,
ta16,ange sylv sylv,hl,r,,,
ta16,asar euro euro,hl,2a,,,
ta16,athy fili,hl,+,,,
ta16,brac sylv,hl,1,,,
ta16,brom bene,hl,+,,,
ta16,camp trac,hl,+,,,
ta16,card enne,hl,+,,,
ta16,card trif,hl,+,,,
ta16,care alba,hl,+,,,
ta16,care digi,hl,+,,,
ta16,care sylv,hl,r,,,
ta16,ceph long,hl,r,,,
ta16,chae hirs,hl,+,,,
ta16,circ inte,hl,+,,,
ta16,cory avel,hl,+,,,
ta16,crat mono,hl,r,,,
ta16,crep palu,hl,+,,,
ta16,daph meze,hl,+,,,
ta16,dryo cart,hl,+,,,
ta16,dryo dila,hl,+,,,
ta16,dryo fili,hl,+,,,
ta16,fagu sylv,hl,+,,,
ta16,frag vesc,hl,+,,,
ta16,frax exce,hl,2b,,,
ta16,gale mont,hl,2a,,,
ta16,geum urba,hl,r,,,
ta16,hell nige,hl,+,,,
ta16,hepa nobi,hl,2a,,,
ta16,hord euro,hl,+,,,
ta16,lili mart,hl,+,,,
ta16,list ovat,hl,r,,,
ta16,loni xylo,hl,1,,,
ta16,luzu sylv sylv,hl,+,,,
ta16,maia bifo,hl,+,,,
ta16,merc pere,hl,2b,,,
ta16,oxal acet,hl,2a,,,
ta16,pari quad,hl,+,,,
ta16,peta albu,hl,+,,,
ta16,phyt spic spic,hl,1,,,
ta16,poly mult,hl,r,,,
ta16,poly vert,hl,+,,,
ta16,prim elat,hl,+,,,
ta16,prun aviu slat,hl,r,,,
ta16,prun padu padu,hl,r,,,
ta16,pulm offi,hl,1,,,
ta16,salv glut,hl,r,,,
ta16,sani euro,hl,r,,,
ta16,sene ovat ovat,hl,r,,,
ta16,sorb aucu aucu,hl,+,,,
ta16,stac sylv,hl,r,,,
ta16,symp tube slat,hl,+,,,
ta16,ulmu glab,hl,+,,,
ta16,vibu lant,hl,r,,,
ta16,viol reic,hl,+,,,
ta16,cory avel,sl1,2b,,,
ta16,fagu sylv,sl1,2a,,,
ta16,acer pseu,sl2,r,,,
ta16,cory avel,sl2,2b,,,
ta16,fagu sylv,sl2,1,,,
ta16,frax exce,sl2,1,,,
ta16,loni xylo,sl2,1,,,
ta16,pice abie,sl2,+,,,
ta16,acer pseu,tl1,3,,,
ta16,frax exce,tl1,1,,,
ta16,pice abie,tl1,3,,,
ta16,acer pseu,tl3,+,,,
ta16,pice abie,tl3,1,,,
ta17,acer pseu,hl,+,,,
ta17,aego poda,hl,2a,,,
ta17,ajug rept,hl,+,,,
ta17,alnu inca,hl,r,,,
ta17,ange sylv sylv,hl,+,,,
ta17,apos foet,hl,+,,,
ta17,asar euro euro,hl,1,,,
ta17,brac sylv,hl,2a,,,
ta17,brom bene,hl,+,,,
ta17,camp trac,hl,+,,,
ta17,card trif,hl,+,,,
ta17,care alba,hl,+,,,
ta17,care digi,hl,+,,,
ta17,care flac,hl,+,,,
ta17,care pend,hl,r,,,
ta17,care sylv,hl,1,,,
ta17,chae hirs,hl,+,,,
ta17,circ inte,hl,+,,,
ta17,cirs oler,hl,+,,,
ta17,cirs palu,hl,r,,,
ta17,clin vulg vulg,hl,r,,,
ta17,cory avel,hl,+,,,
ta17,crep palu,hl,+,,,
ta17,desc cesp,hl,+,,,
ta17,dryo borr,hl,+,,,
ta17,dryo cart,hl,+,,,
ta17,dryo dila,hl,r,,,
ta17,dryo fili,hl,+,,,
ta17,eupa cann,hl,2a,,,
ta17,euph amyg amyg,hl,+,,,
ta17,fili ulma ulma,hl,+,,,
ta17,frag vesc,hl,+,,,
ta17,frax exce,hl,1,,,
ta17,gale mont,hl,1,,,
ta17,geum urba,hl,+,,,
ta17,hell nige,hl,r,,,
ta17,hepa nobi,hl,+,,,
ta17,hord euro,hl,+,,,
ta17,loni alpi,hl,r,,,
ta17,loni xylo,hl,+,,,
ta17,lysi nemo,hl,+,,,
ta17,oxal acet,hl,+,,,
ta17,pari quad,hl,+,,,
ta17,peta albu,hl,+,,,
ta17,peta hybr,hl,3,,,
ta17,phra aust,hl,r,,,
ta17,phyt spic spic,hl,+,,,
ta17,pice abie,hl,+,,,
ta17,poly vert,hl,+,,,
ta17,pren purp,hl,r,,,
ta17,prim elat,hl,+,,,
ta17,prun aviu slat,hl,r,,,
ta17,pulm offi,hl,1,,,
ta17,ranu lanu,hl,+,,,
ta17,ranu repe,hl,+,,,
ta17,rubu caes,hl,+,,,
ta17,rubu idae,hl,1,,,
ta17,rubu sect rubu,hl,+,,,
ta17,sali capr,hl,r,,,
ta17,sali elea elea,hl,r,,,
ta17,salv glut,hl,+,,,
ta17,samb nigr,hl,r,,,
ta17,scro nodo,hl,r,,,
ta17,sene ovat ovat,hl,r,,,
ta17,soli virg virg,hl,r,,,
ta17,sorb aria,hl,r,,,
ta17,stac sylv,hl,+,,,
ta17,ulmu glab,hl,+,,,
ta17,vale offi samb,hl,+,,,
ta17,vero urti,hl,r,,,
ta17,vibu lant,hl,r,,,
ta17,viol reic,hl,+,,,
ta17,viol rivi,hl,1,,,
ta17,acer pseu,sl1,2a,,,
ta17,alnu inca,sl1,1,,,
ta17,cory avel,sl1,4,,,
ta17,frax exce,sl1,2b,,,
ta17,sali purp,sl1,+,,,
ta17,acer pseu,sl2,+,,,
ta17,frax exce,sl2,2a,,,
ta17,loni xylo,sl2,+,,,
ta17,pice abie,sl2,2a,,,
ta17,sali capr,sl2,+,,,
ta17,ulmu glab,sl2,+,,,
ta17,vibu lant,sl2,1,,,
ta17,acer pseu,tl2,3,,,
ta17,acer pseu,tl3,2a,,,
ta17,taxu bacc,tl3,2a,,,
ta18,abie alba,hl,+,,,
ta18,acer pseu,hl,+,,,
ta18,acon lyco vulp,hl,+,,,
ta18,acta spic,hl,r,,,
ta18,aego poda,hl,1,,,
ta18,apos foet,hl,+,,,
ta18,asar euro euro,hl,1,,,
ta18,athy fili,hl,1,,,
ta18,brac sylv,hl,1,,,
ta18,brom bene,hl,+,,,
ta18,camp trac,hl,+,,,
ta18,card trif,hl,1,,,
ta18,care alba,hl,1,,,
ta18,care sylv,hl,1,,,
ta18,circ inte,hl,1,,,
ta18,cory avel,hl,+,,,
ta18,daph meze,hl,+,,,
ta18,dryo cart,hl,+,,,
ta18,dryo dila,hl,+,,,
ta18,dryo fili,hl,+,,,
ta18,fagu sylv,hl,r,,,
ta18,frag vesc,hl,+,,,
ta18,frax exce,hl,2a,,,
ta18,gale mont,hl,1,,,
ta18,hepa nobi,hl,+,,,
ta18,impa noli,hl,r,,,
ta18,loni xylo,hl,+,,,
ta18,lysi nemo,hl,+,,,
ta18,merc pere,hl,1,,,
ta18,oxal acet,hl,+,,,
ta18,pari quad,hl,+,,,
ta18,poly vert,hl,+,,,
ta18,prim elat,hl,+,,,
ta18,pulm offi,hl,+,,,
ta18,ranu lanu,hl,+,,,
ta18,rubu sect rubu,hl,2a,,,
ta18,salv glut,hl,2a,,,
ta18,samb nigr,hl,r,,,
ta18,sani euro,hl,+,,,
ta18,sene ovat ovat,hl,+,,,
ta18,stac sylv,hl,+,,,
ta18,symp tube slat,hl,+,,,
ta18,ulmu glab,hl,+,,,
ta18,vibu lant,hl,+,,,
ta18,vibu opul,hl,+,,,
ta18,viol reic,hl,+,,,
ta18,viol rivi,hl,+,,,
ta18,cory avel,sl1,3,,,
ta18,fagu sylv,sl1,2a,,,
ta18,pice abie,sl1,+,,,
ta18,ulmu glab,sl1,1,,,
ta18,cory avel,sl2,1,,,
ta18,fagu sylv,sl2,+,,,
ta18,frax exce,sl2,2a,,,
ta18,loni xylo,sl2,+,,,
ta18,pice abie,sl2,+,,,
ta18,ulmu glab,sl2,+,,,
ta18,vibu lant,sl2,+,,,
ta18,abie alba,tl1,2b,,,
ta18,pice abie,tl1,2a,,,
ta18,acer pseu,tl2,4,,,
ta18,ulmu glab,tl2,2a,,,
ta18,acer pseu,tl3,1,,,
ta18,pice abie,tl3,1,,,
ta19,abie alba,hl,+,,,
ta19,acer plat,hl,r,,,
ta19,acer pseu,hl,1,,,
ta19,aego poda,hl,2b,,,
ta19,ajug rept,hl,+,,,
ta19,alnu inca,hl,+,,,
ta19,ange sylv sylv,hl,r,,,
ta19,apos foet,hl,+,,,
ta19,asar euro euro,hl,1,,,
ta19,astr majo,hl,r,,,
ta19,brac sylv,hl,1,,,
ta19,brom bene,hl,+,,,
ta19,camp trac,hl,+,,,
ta19,card trif,hl,2a,,,
ta19,care alba,hl,r,,,
ta19,chae hirs,hl,1,,,
ta19,circ inte,hl,+,,,
ta19,cirs oler,hl,r,,,
ta19,clem vita,hl,+,,,
ta19,clin vulg vulg,hl,r,,,
ta19,cory avel,hl,+,,,
ta19,crep palu,hl,+,,,
ta19,dact macu slat,hl,r,,,
ta19,daph meze,hl,+,,,
ta19,dryo borr,hl,r,,,
ta19,dryo dila,hl,+,,,
ta19,dryo fili,hl,+,,,
ta19,frax exce,hl,1,,,
ta19,gale mont,hl,2a,,,
ta19,gale spec iosa,hl,r,,,
ta19,gera robe,hl,1,,,
ta19,geum riva,hl,r,,,
ta19,geum urba,hl,+,,,
ta19,hell nige,hl,r,,,
ta19,hepa nobi,hl,+,,,
ta19,impa parv,hl,+,,,
ta19,knau maxi,hl,r,,,
ta19,lami macu,hl,+,,,
ta19,loni xylo,hl,1,,,
ta19,merc pere,hl,2b,,,
ta19,oxal acet,hl,+,,,
ta19,pari quad,hl,+,,,
ta19,peta albu,hl,+,,,
ta19,peta hybr,hl,2a,,,
ta19,pice abie,hl,r,,,
ta19,poly acul,hl,r,,,
ta19,poly mult,hl,+,,,
ta19,prim elat,hl,+,,,
ta19,pulm offi,hl,1,,,
ta19,ranu lanu,hl,+,,,
ta19,ribe rubr,hl,r,,,
ta19,rubu idae,hl,r,,,
ta19,salv glut,hl,+,,,
ta19,samb nigr,hl,+,,,
ta19,sani euro,hl,r,,,
ta19,sene ovat ovat,hl,r,,,
ta19,stac sylv,hl,+,,,
ta19,stel nemo,hl,+,,,
ta19,symp tube slat,hl,+,,,
ta19,ulmu glab,hl,+,,,
ta19,urti dioi dioi,hl,+,,,
ta19,vale offi samb,hl,+,,,
ta19,viol reic,hl,+,,,
ta19,viol rivi,hl,+,,,
ta19,acer pseu,sl1,3,,,
ta19,cory avel,sl1,1,,,
ta19,pice abie,sl1,1,,,
ta19,samb nigr,sl1,1,,,
ta19,acer pseu,sl2,2a,,,
ta19,alnu inca,sl2,1,,,
ta19,cory avel,sl2,+,,,
ta19,frax exce,sl2,+,,,
ta19,loni xylo,sl2,1,,,
ta19,pice abie,sl2,1,,,
ta19,samb nigr,sl2,1,,,
ta19,sali elea elea,tl2,2a,,,
ta19,ulmu glab,tl2,2a,,,
ta19,acer pseu,tl3,2a,,,
ta19,alnu inca,tl3,2b,,,
ta19,frax exce,tl3,1,,,
ta19,pice abie,tl3,2a,,,
ta19,sali elea elea,tl3,3,,,
ta19,ulmu glab,tl3,1,,,
ta20,acer pseu,hl,r,,,
ta20,acon lyco vulp,hl,+,,,
ta20,aden alli,hl,+,,,
ta20,aego poda,hl,3,,,
ta20,alnu inca,hl,+,,,
ta20,anth niti,hl,r,,,
ta20,asar euro euro,hl,1,,,
ta20,asti japo,hl,r,x,cf,
ta20,brac sylv,hl,+,,,
ta20,brom bene,hl,r,,,
ta20,card trif,hl,2a,,,
ta20,chae hirs,hl,2a,,,
ta20,circ inte,hl,1,,,
ta20,cirs oler,hl,+,,,
ta20,cory avel,hl,+,,,
ta20,crep palu,hl,+,,,
ta20,dryo fili,hl,r,,,
ta20,fest giga,hl,+,,,
ta20,fili ulma ulma,hl,+,,,
ta20,frax exce,hl,1,,,
ta20,gale mont,hl,2a,,,
ta20,gale spec iosa,hl,+,,,
ta20,gera palu,hl,+,,,
ta20,gera robe,hl,+,,,
ta20,geum urba,hl,1,,,
ta20,hepa nobi,hl,+,,,
ta20,hera spho spho,hl,+,,,
ta20,impa noli,hl,1,,,
ta20,knau maxi,hl,+,,,
ta20,lami macu,hl,+,,,
ta20,loni xylo,hl,1,,,
ta20,luzu sylv sylv,hl,r,,,
ta20,lysi nemo,hl,+,,,
ta20,oxal acet,hl,r,,,
ta20,pari quad,hl,+,,,
ta20,poly vert,hl,+,,,
ta20,prim elat,hl,+,,,
ta20,pulm offi,hl,+,,,
ta20,ranu lanu,hl,+,,,
ta20,rubu idae,hl,2b,,,
ta20,rubu sect rubu,hl,+,,,
ta20,salv glut,hl,+,,,
ta20,samb nigr,hl,+,,,
ta20,scro nodo,hl,r,,,
ta20,sene ovat ovat,hl,+,,,
ta20,sile dioi,hl,+,,,
ta20,stac sylv,hl,1,,,
ta20,stel nemo,hl,1,,,
ta20,ulmu glab,hl,r,,,
ta20,urti dioi dioi,hl,2a,,,
ta20,vale offi samb,hl,+,,,
ta20,vero mont,hl,+,,,
ta20,vero urti,hl,r,,,
ta20,cory avel,sl1,2a,,,
ta20,acer pseu,sl2,1,,,
ta20,fagu sylv,sl2,1,,,
ta20,frax exce,sl2,1,,,
ta20,loni xylo,sl2,2a,,,
ta20,samb nigr,sl2,2b,,,
ta20,ulmu glab,sl2,+,,,
ta20,pice abie,tl1,2a,,,
ta20,acer pseu,tl2,4,,,
ta20,alnu inca,tl2,2b,,,
ta20,frax exce,tl2,2a,,,
ta20,pice abie,tl2,1,,,
ta20,tili plat,tl2,2a,,,
ta20,alnu inca,tl3,1,,,
ta20,pice abie,tl3,1,,,
ta20,ulmu glab,tl3,1,,,
ta21,abie alba,hl,r,,,
ta21,acer plat,hl,+,,,
ta21,acer pseu,hl,+,,,
ta21,acta spic,hl,+,,,
ta21,anem nemo,hl,r,,,
ta21,asar euro euro,hl,+,,,
ta21,asti japo,hl,r,x,cf,
ta21,astr majo,hl,+,,,
ta21,brac sylv,hl,2a,,,
ta21,brom bene,hl,2a,,,
ta21,card trif,hl,r,,,
ta21,care alba,hl,2b,,,
ta21,care sylv,hl,+,,,
ta21,circ inte,hl,+,,,
ta21,cory avel,hl,+,,,
ta21,daph meze,hl,r,,,
ta21,desc cesp,hl,r,,,
ta21,dryo borr,hl,r,,,
ta21,euph amyg amyg,hl,r,,,
ta21,frag vesc,hl,+,,,
ta21,frax exce,hl,1,,,
ta21,gale mont,hl,+,,,
ta21,gale spec iosa,hl,+,,,
ta21,gali odor,hl,+,,,
ta21,gera robe,hl,1,,,
ta21,geum urba,hl,+,,,
ta21,hell nige,hl,r,,,
ta21,hepa nobi,hl,+,,,
ta21,hord euro,hl,+,,,
ta21,impa noli,hl,+,,,
ta21,loni xylo,hl,+,,,
ta21,luzu sylv sylv,hl,+,,,
ta21,lysi nemo,hl,1,,,
ta21,merc pere,hl,+,,,
ta21,oxal acet,hl,3,,,
ta21,pari quad,hl,+,,,
ta21,peta albu,hl,r,,,
ta21,phyt spic spic,hl,+,,,
ta21,poly vert,hl,+,,,
ta21,pren purp,hl,r,,,
ta21,prim elat,hl,+,,,
ta21,prun aviu slat,hl,+,,,
ta21,prun padu padu,hl,r,,,
ta21,pulm offi,hl,+,,,
ta21,ranu lanu,hl,r,,,
ta21,rosa arve,hl,r,,,
ta21,rubu idae,hl,+,,,
ta21,rubu sect rubu,hl,2a,,,
ta21,salv glut,hl,+,,,
ta21,samb nigr,hl,+,,,
ta21,sene ovat ovat,hl,+,,,
ta21,sorb aucu aucu,hl,r,,,
ta21,stac sylv,hl,r,,,
ta21,stel nemo,hl,r,,,
ta21,ulmu glab,hl,+,,,
ta21,urti dioi dioi,hl,r,,,
ta21,vero mont,hl,+,,,
ta21,viol bifl,hl,+,,,
ta21,viol reic,hl,2a,,,
ta21,cory avel,sl1,+,,,
ta21,cory avel,sl2,2b,,,
ta21,frax exce,sl2,+,,,
ta21,samb nigr,sl2,1,,,
ta21,sorb aucu aucu,sl2,r,,,
ta21,ulmu glab,sl2,1,,,
ta21,abie alba,tl1,2b,,,
ta21,pice abie,tl1,2a,,,
ta21,abie alba,tl2,3,,,
ta21,acer pseu,tl2,1,,,
ta21,pice abie,tl2,2b,,,
ta21,abie alba,tl3,2a,,,
ta22,abie alba,hl,1,,,
ta22,acer plat,hl,r,,,
ta22,acer pseu,hl,+,,,
ta22,acon lyco vulp,hl,+,,,
ta22,aego poda,hl,+,,,
ta22,ange sylv sylv,hl,r,,,
ta22,apos foet,hl,2a,,,
ta22,arct minu,hl,r,,cf,
ta22,asar euro euro,hl,1,,,
ta22,astr majo,hl,+,,,
ta22,brac sylv,hl,2a,,,
ta22,brom bene,hl,+,,,
ta22,camp trac,hl,r,,,
ta22,card trif,hl,1,,,
ta22,care digi,hl,r,,,
ta22,care sylv,hl,1,,,
ta22,chae hirs,hl,+,,,
ta22,circ inte,hl,+,,,
ta22,cirs oler,hl,+,,,
ta22,cory avel,hl,2a,,,
ta22,crep palu,hl,+,,,
ta22,daph meze,hl,+,,,
ta22,dryo cart,hl,1,,,
ta22,dryo dila,hl,+,,,
ta22,dryo fili,hl,+,,,
ta22,euph amyg amyg,hl,+,,,
ta22,fagu sylv,hl,+,,,
ta22,fest giga,hl,+,,,
ta22,fili ulma ulma,hl,r,,,
ta22,frag vesc,hl,r,,,
ta22,frax exce,hl,2a,,,
ta22,gale mont,hl,+,,,
ta22,gera robe,hl,+,,,
ta22,geum urba,hl,1,,,
ta22,hell nige,hl,r,,,
ta22,hepa nobi,hl,r,,,
ta22,hera spho spho,hl,+,,,
ta22,hord euro,hl,+,,,
ta22,hype hirs,hl,r,,,
ta22,impa noli,hl,+,,,
ta22,list ovat,hl,r,,,
ta22,loni xylo,hl,+,,,
ta22,lysi nemo,hl,+,,,
ta22,merc pere,hl,2b,,,
ta22,orig vulg,hl,r,,,
ta22,oxal acet,hl,+,,,
ta22,pari quad,hl,+,,,
ta22,peta albu,hl,+,,,
ta22,peta hybr,hl,+,,,
ta22,pice abie,hl,1,,,
ta22,poly vert,hl,r,,,
ta22,pren purp,hl,r,,,
ta22,prim elat,hl,+,,,
ta22,prun padu padu,hl,+,,,
ta22,pulm offi,hl,1,,,
ta22,ranu lanu,hl,+,,,
ta22,rubu idae,hl,1,,,
ta22,rubu sect rubu,hl,1,,,
ta22,salv glut,hl,2b,,,
ta22,saxi rotu,hl,+,,,
ta22,sene ovat ovat,hl,+,,,
ta22,stac sylv,hl,1,,,
ta22,thal aqui,hl,r,,,
ta22,ulmu glab,hl,+,,,
ta22,urti dioi dioi,hl,+,,,
ta22,vero urti,hl,r,,,
ta22,viol bifl,hl,1,,,
ta22,viol reic,hl,1,,,
ta22,acer pseu,sl1,1,,,
ta22,cory avel,sl1,2a,,,
ta22,abie alba,sl2,+,,,
ta22,cory avel,sl2,1,,,
ta22,fagu sylv,sl2,1,,,
ta22,loni xylo,sl2,+,,,
ta22,pice abie,sl2,1,,,
ta22,acer pseu,tl2,3,,,
ta22,frax exce,tl2,2b,,,
ta22,pice abie,tl2,2b,,,
ta22,acer pseu,tl3,3,,,
ta22,alnu inca,tl3,1,,,
ta22,pice abie,tl3,2b,,,
ta22,sali capr,tl3,1,,,
ta22,ulmu glab,tl3,1,,,
ta23,abie alba,hl,+,,,
ta23,acer pseu,hl,+,,,
ta23,aego poda,hl,2a,,,
ta23,asar euro euro,hl,+,,,
ta23,athy fili,hl,1,,,
ta23,brac sylv,hl,1,,,
ta23,brom bene,hl,+,,,
ta23,camp trac,hl,r,,,
ta23,card trif,hl,+,,,
ta23,care alba,hl,+,,,
ta23,care digi,hl,1,,,
ta23,care flac,hl,+,,,
ta23,care sylv,hl,1,,,
ta23,chae hirs,hl,+,,,
ta23,cirs oler,hl,r,,,
ta23,clem vita,hl,+,,,
ta23,cory avel,hl,+,,,
ta23,desc cesp,hl,r,,,
ta23,dryo cart,hl,+,,,
ta23,dryo dila,hl,+,,,
ta23,dryo fili,hl,+,,,
ta23,fagu sylv,hl,r,,,
ta23,fest giga,hl,r,,,
ta23,frag mosc,hl,r,,,
ta23,frag vesc,hl,+,,,
ta23,frax exce,hl,2b,,,
ta23,geum urba,hl,+,,,
ta23,hell nige,hl,r,,,
ta23,hier muro,hl,r,,,
ta23,hord euro,hl,+,,,
ta23,hype hirs,hl,r,,,
ta23,loni xylo,hl,r,,,
ta23,maia bifo,hl,+,,,
ta23,ment long,hl,r,,,
ta23,merc pere,hl,+,,,
ta23,orig vulg,hl,r,,,
ta23,oxal acet,hl,+,,,
ta23,pari quad,hl,+,,,
ta23,pheg conn,hl,r,,,
ta23,pice abie,hl,+,,,
ta23,poly vert,hl,+,,,
ta23,pren purp,hl,r,,,
ta23,prim elat,hl,+,,,
ta23,prun aviu slat,hl,r,,,
ta23,prun padu padu,hl,+,,,
ta23,pulm offi,hl,+,,,
ta23,ranu repe,hl,r,,,
ta23,rubu idae,hl,+,,,
ta23,rubu sect rubu,hl,2a,,,
ta23,salv glut,hl,1,,,
ta23,samb nigr,hl,r,,,
ta23,sene ovat ovat,hl,+,,,
ta23,stac sylv,hl,+,,,
ta23,ulmu glab,hl,r,,,
ta23,viol reic,hl,+,,,
ta23,acer pseu,sl1,3,,,
ta23,alnu inca,sl1,1,,,
ta23,cory avel,sl1,3,,,
ta23,fagu sylv,sl1,+,,,
ta23,frax exce,sl1,2a,,,
ta23,ulmu glab,sl1,+,,,
ta23,acer pseu,sl2,2a,,,
ta23,fagu sylv,sl2,1,,,
ta23,frax exce,sl2,1,,,
ta23,pice abie,sl2,1,,,
ta23,samb nigr,sl2,+,,,
ta23,ulmu glab,sl2,+,,,
ta24,abie alba,hl,r,,,
ta24,acer pseu,hl,2b,,,
ta24,ajug rept,hl,+,,,
