plot,abbr,layer,cover,voucher,comment,history
lg03,anth alpi,hl,+,,,
lg03,anth vuln alpi,hl,+,,,
lg03,apos foet,hl,r,,,
lg03,arab cili,hl,+,,,
lg03,aren serp,hl,r,,,
lg03,bell mich,hl,+,,,
lg03,briz medi,hl,1,,,
lg03,cala vari,hl,1,,,
lg03,camp sche,hl,+,,,
lg03,care cary,hl,1,,,
lg03,care eric,hl,+,2020-0036,,
lg03,care flac,hl,2a,,,
lg03,care orni orni,hl,1,,,
lg03,care pani,hl,1,,,
lg03,carl acau acau,hl,+,,,
lg03,caru carv,hl,r,,,
lg03,cent jace jace,hl,+,,,
lg03,cera holo,hl,+,,,
lg03,clin alpi alpi,hl,1,,,
lg03,crep alpe,hl,1,,,
lg03,cyno cris,hl,1,,,
lg03,dant decu decu,hl,+,,,
lg03,eric carn,hl,2a,,,
lg03,euph offi rost,hl,r,,,
lg03,fest prat prat,hl,+,,,
lg03,fest rubr rubr,hl,+,,,
lg03,gali anis,hl,+,,,
lg03,gent vern vern,hl,r,,,
lg03,heli numm glab,hl,1,,,
lg03,hier bifi,hl,r,,,
lg03,hier pilo ella,hl,+,,,
lg03,hipp como,hl,+,,,
lg03,leuc ircu,hl,+,,,
lg03,linu cath,hl,+,,,
lg03,loni alpi,hl,r,,,
lg03,lotu corn corn,hl,1,,,
lg03,medi lupu,hl,+,,,
lg03,phyt orbi,hl,+,,,
lg03,pinu sylv,hl,r,,,
lg03,plan lanc,hl,+,,,
lg03,plan medi,hl,+,,,
lg03,poa prat,hl,r,,,
lg03,poly alpe alpe,hl,+,,,
lg03,poly cham,hl,+,,,
lg03,pote erec,hl,1,,,
lg03,pote pusi,hl,+,,,
lg03,prim veri veri,hl,r,,,
lg03,prun vulg,hl,1,,,
lg03,ranu acri acri,hl,+,,,
lg03,ranu bulb,hl,r,,,
lg03,ranu mont,hl,+,,,
lg03,ranu nemo,hl,+,,,
lg03,rhin mino,hl,+,,,
lg03,sang mino mino,hl,+,,,
lg03,scab luci luci,hl,1,,,
lg03,sesl caer,hl,2a,,,
lg03,teuc mont,hl,1,,,
lg03,thes alpi,hl,+,,,
lg03,thym prae poly,hl,2b,,,
lg03,trif mont mont,hl,1,,,
lg03,trif prat prat,hl,1,,,
lg03,trif repe repe,hl,+,,,
lg03,vacc viti,hl,r,,,
lg03,vero offi,hl,+,,,
lg03,viol hirt,hl,+,,,
lg04,agro capi,hl,+,,,
lg04,alch glau,hl,r,,,
lg04,anth vuln alpi,hl,+,,,
lg04,arab cili,hl,r,,,
lg04,aren serp,hl,r,,,
lg04,bisc laev laev,hl,+,,,
lg04,briz medi,hl,1,,,
lg04,cala vari,hl,2b,,,
lg04,camp rotu,hl,+,,,
lg04,camp sche,hl,+,,,
lg04,care alba,hl,+,,,
lg04,care cary,hl,+,,,
lg04,care eric,hl,+,2020-0035,,
lg04,care flac,hl,2a,,,
lg04,care orni orni,hl,1,,,
lg04,care pani,hl,2b,,,
lg04,carl acau acau,hl,+,,,
lg04,clin alpi alpi,hl,2m,,,
lg04,crep alpe,hl,2m,,,
lg04,dant decu decu,hl,2m,,,
lg04,eric carn,hl,2b,,,
lg04,euph offi rost,hl,+,,,
lg04,gali anis,hl,1,,,
lg04,gymn odor,hl,r,,,
lg04,heli numm glab,hl,1,x,,
lg04,heli numm gran,hl,1,x,,
lg04,hier glab,hl,1,,,
lg04,hier muro,hl,r,,,
lg04,hipp como,hl,1,,,
lg04,leon hisp slat,hl,1,,,
lg04,linu cath,hl,+,,,
lg04,lotu corn corn,hl,1,,,
lg04,merc pere,hl,r,,,
lg04,pice abie,hl,r,,,
lg04,pinu sylv,hl,r,,,
lg04,plan lanc,hl,+,,,
lg04,poly alpe alpe,hl,+,,,
lg04,poly cham,hl,1,,,
lg04,pote erec,hl,2a,,,
lg04,pote pusi,hl,+,,,
lg04,sang mino mino,hl,+,,,
lg04,sesl caer,hl,2a,,,
lg04,teuc mont,hl,1,,,
lg04,thes alpi,hl,+,,,
lg04,thym prae poly,hl,2b,,,
lg04,trif mont mont,hl,1,,,
lg04,trif prat prat,hl,+,,,
lg04,viol hirt,hl,+,,,
lg05,acer pseu,hl,r,,,
lg05,achi mill aggr,hl,+,,,
lg05,agro capi,hl,1,,,
lg05,alch glau,hl,+,,,
lg05,alch mont,hl,1,2020-0032,,
lg05,anth alpi,hl,1,,,
lg05,anth vuln alpi,hl,+,,,
lg05,briz medi,hl,1,,,
lg05,buph sali,hl,+,,,
lg05,cala vari,hl,+,,,
lg05,camp sche,hl,+,,,
lg05,care alba,hl,1,,,
lg05,care cary,hl,1,,,
lg05,care eric,hl,+,,,
lg05,care flac,hl,+,,,
lg05,care pall,hl,+,,,
lg05,care pani,hl,2a,,,
lg05,carl acau acau,hl,+,,,
lg05,caru carv,hl,+,,,
lg05,cent jace jace,hl,+,,,
lg05,cera holo,hl,+,,,
lg05,crep alpe,hl,1,,,
lg05,cyno cris,hl,1,,,
lg05,dact glom glom,hl,+,,,
lg05,dant decu decu,hl,1,,,
lg05,eric carn,hl,2a,,,
lg05,fest nigr cens,hl,1,,,
lg05,fest prat prat,hl,1,,,
lg05,fest rubr rubr,hl,1,,,
lg05,gali anis,hl,+,,,
lg05,gent clus clus,hl,r,,,
lg05,heli numm glab,hl,1,,,
lg05,hier bifi,hl,+,,,
lg05,hier pilo ella,hl,1,,,
lg05,horm pyre,hl,+,2020-0034,,
lg05,leon hisp hisp,hl,+,,,
lg05,linu cath,hl,+,,,
lg05,nard stri,hl,1,,,
lg05,pers vivi,hl,+,,,
lg05,phyt orbi,hl,+,,,
lg05,pice abie,hl,r,,,
lg05,pimp majo majo,hl,+,,,
lg05,plan lanc,hl,+,,,
lg05,poly alpe alpe,hl,+,,,
lg05,poly cham,hl,1,,,
lg05,pote erec,hl,1,,,
lg05,pote pusi,hl,r,2020-0033,,
lg05,prun vulg,hl,+,,,
lg05,ranu acri acri,hl,+,,,
lg05,ranu bulb,hl,2m,,,
lg05,ranu mont,hl,+,,,
lg05,ranu repe,hl,r,,,
lg05,sang mino mino,hl,+,,,
lg05,sesl caer,hl,2a,,,
lg05,teuc mont,hl,+,,,
lg05,thym prae poly,hl,1,,,
lg05,trif mont mont,hl,1,,,
lg05,trif prat prat,hl,1,,,
lg05,vero cham cham,hl,r,,,
lg05,vero offi,hl,+,,,
lg05,viol hirt,hl,+,,,
lg06,acer pseu,hl,r,,,
lg06,agro capi,hl,+,,,
lg06,ante dioi,hl,r,,,
lg06,anth vuln alpi,hl,+,,,
lg06,briz medi,hl,1,,,
lg06,buph sali,hl,+,,,
lg06,cala vari,hl,2a,,,
lg06,camp sche,hl,+,,,
lg06,care flac,hl,+,,,
lg06,care orni orni,hl,+,,,
lg06,care pani,hl,1,,,
lg06,carl acau acau,hl,+,,,
lg06,cent jace jace,hl,+,,,
lg06,clin alpi alpi,hl,1,,,
lg06,crep alpe,hl,+,,,
lg06,dant decu decu,hl,2b,,,
lg06,eric carn,hl,3,,,
lg06,euph sali,hl,r,,,
lg06,frag vesc,hl,r,,,
lg06,gali anis,hl,+,,,
lg06,gent clus clus,hl,r,,,
lg06,gent vern vern,hl,+,,,
lg06,glob cord,hl,+,,,
lg06,gymn cono cono,hl,r,,,
lg06,gymn odor,hl,r,,,
lg06,heli numm glab,hl,+,,,
lg06,hier bifi,hl,+,,,
lg06,hier muro,hl,+,,,
lg06,hier pilo ella,hl,+,,,
lg06,hipp como,hl,+,,,
lg06,leon hisp slat,hl,+,,,
lg06,leuc ircu,hl,+,,,
lg06,linu cath,hl,+,,,
lg06,lotu corn corn,hl,+,,,
lg06,nigr rhel,hl,+,2020-0031,,
lg06,phyt orbi,hl,+,,,
lg06,pice abie,hl,1,,,
lg06,plan lanc,hl,+,,,
lg06,plan medi,hl,+,,,
lg06,poly cham,hl,+,,,
lg06,pote erec,hl,2m,,,
lg06,prun vulg,hl,+,,,
lg06,ranu mont,hl,1,,,
lg06,sang mino mino,hl,r,,,
lg06,scab luci luci,hl,+,,,
lg06,sesl caer,hl,2a,,,
lg06,thes alpi,hl,+,,,
lg06,thym prae poly,hl,+,,,
lg06,trif mont mont,hl,1,,,
lg06,trif prat prat,hl,+,,,
lg06,trif repe repe,hl,+,,,
lg06,viol hirt,hl,+,,,
lg06,viol rivi,hl,+,,,
lg07,agro capi,hl,+,,,
lg07,alch glau,hl,+,,,
lg07,alch mont,hl,+,,,
lg07,alch spec ies,hl,r,2020-0029,,
lg07,anth alpi,hl,+,,,
lg07,anth vuln alpi,hl,+,,,
lg07,aren serp,hl,r,,,
lg07,bisc laev laev,hl,r,,,
lg07,briz medi,hl,1,,,
lg07,buph sali,hl,1,,,
lg07,cala vari,hl,2b,,,
lg07,camp sche,hl,+,,,
lg07,care eric,hl,+,2020-0030,,
lg07,care flac,hl,+,,,
lg07,care orni orni,hl,+,,,
lg07,care pall,hl,+,,,
lg07,care pani,hl,1,,,
lg07,carl acau acau,hl,+,,,
lg07,clin alpi alpi,hl,+,,,
lg07,crep alpe,hl,1,,,
lg07,cyno cris,hl,+,,,
lg07,dant decu decu,hl,2a,,,
lg07,eric carn,hl,2a,,,
lg07,fest nigr cens,hl,1,,,
lg07,fest rubr rubr,hl,+,,,
lg07,frag vesc,hl,+,,,
lg07,gali albu,hl,+,,,
lg07,gali anis,hl,+,,,
lg07,glob cord,hl,+,,,
lg07,gymn odor,hl,r,,,
lg07,heli numm glab,hl,1,,,
lg07,hier bifi,hl,+,,,
lg07,hier pilo ella,hl,1,,,
lg07,hipp como,hl,+,,,
lg07,linu cath,hl,+,,,
lg07,lotu corn corn,hl,+,,,
lg07,nard stri,hl,r,,,
lg07,pers vivi,hl,+,,,
lg07,phyt orbi,hl,1,,,
lg07,pice abie,hl,r,,,
lg07,pimp majo majo,hl,r,,,
lg07,plan lanc,hl,+,,,
lg07,poly alpe alpe,hl,+,,,
lg07,poly cham,hl,1,,,
lg07,pote erec,hl,2a,,,
lg07,prun vulg,hl,+,,,
lg07,ranu mont,hl,+,,,
lg07,scab luci luci,hl,+,,,
lg07,sesl caer,hl,2a,,,
lg07,teuc mont,hl,+,,,
lg07,thym prae poly,hl,1,,,
lg07,trif mont mont,hl,+,,,
lg07,trif prat prat,hl,+,,,
lg07,trif repe repe,hl,+,,,
lg07,vero offi,hl,+,,,
lg07,viol coll,hl,+,,,
lg07,viol rivi,hl,r,,,
lg08,agro capi,hl,1,,,
lg08,alch pall,hl,+,,,
lg08,ante dioi,hl,+,,,
lg08,anth alpi,hl,+,,,
lg08,anth vuln alpi,hl,+,,,
lg08,arab cili,hl,r,,,
lg08,aren serp,hl,r,,,
lg08,briz medi,hl,1,,,
lg08,buph sali,hl,+,,,
lg08,cala vari,hl,1,,,
lg08,call vulg,hl,r,,,
lg08,camp sche,hl,+,,,
lg08,care cary,hl,+,,,
lg08,care flac,hl,1,,,
lg08,care orni orni,hl,+,,,
lg08,care pani,hl,2b,,,
lg08,cera holo,hl,r,,,
lg08,clin alpi alpi,hl,1,,,
lg08,crep alpe,hl,+,,,
lg08,cyno cris,hl,+,,,
lg08,dant decu decu,hl,1,,,
lg08,eric carn,hl,2a,,,
lg08,fest nigr cens,hl,+,,,
lg08,fest rubr rubr,hl,1,,,
lg08,frag vesc,hl,1,,,
lg08,gali anis,hl,1,,,
lg08,hier bifi,hl,1,,,
lg08,hier pilo ella,hl,1,,,
lg08,hipp como,hl,1,,,
lg08,homo alpi,hl,r,,,
lg08,leon hisp slat,hl,+,,,
lg08,list ovat,hl,r,,,
lg08,nard stri,hl,r,,,
lg08,orob teuc,hl,r,,,
lg08,phyt orbi,hl,1,,,
lg08,plan lanc,hl,+,,,
lg08,poly cham,hl,1,,,
lg08,pote erec,hl,2a,,,
lg08,rosa cory,hl,r,,,
lg08,rubu idae,hl,+,,,
lg08,sesl caer,hl,2b,,,
lg08,thes alpi,hl,+,,,
lg08,thym prae poly,hl,2m,,,
lg08,thym pule pule,hl,+,,,
lg08,trif prat prat,hl,+,,,
lg08,trif repe repe,hl,1,,,
lg08,vero offi,hl,+,,,
lg09,acer pseu,hl,r,,,
lg09,agro capi,hl,1,,,
lg09,alch mont,hl,+,,,
lg09,alch pall,hl,1,,,
lg09,anth alpi,hl,+,,,
lg09,anth vuln alpi,hl,+,,,
lg09,aren serp,hl,r,,,
lg09,bisc laev laev,hl,r,,,
lg09,briz medi,hl,2a,,,
lg09,cala vari,hl,+,,,
lg09,camp sche,hl,+,,,
lg09,care eric,hl,+,,,
lg09,care flac,hl,+,,,
lg09,care pall,hl,+,,,
lg09,care pani,hl,2b,,,
lg09,care semp semp,hl,+,,,
lg09,carl acau acau,hl,+,,,
lg09,cent jace jace,hl,+,,,
lg09,cera holo,hl,+,,,
lg09,clin alpi alpi,hl,1,,,
lg09,crep alpe,hl,1,,,
lg09,cyno cris,hl,1,,,
lg09,dant decu decu,hl,1,,,
lg09,eric carn,hl,2a,,,
lg09,euph offi rost,hl,+,,,
lg09,fest nigr cens,hl,1,,,
lg09,fest prat prat,hl,1,,,
lg09,fest rubr rubr,hl,1,,,
lg09,frag vesc,hl,+,,,
lg09,gali anis,hl,+,,,
lg09,gent vern vern,hl,r,,,
lg09,gymn odor,hl,r,,,
lg09,heli numm glab,hl,+,,,
lg09,hipp como,hl,+,,,
lg09,leon hisp hisp,hl,2a,,,
lg09,linu cath,hl,+,,,
lg09,lotu corn corn,hl,1,,,
lg09,moli caer aggr,hl,1,,,
lg09,nard stri,hl,+,,,
lg09,pers vivi,hl,+,,,
lg09,phyt orbi,hl,+,,,
lg09,plan medi,hl,+,,,
lg09,poly alpe alpe,hl,+,,,
lg09,poly cham,hl,+,,,
lg09,pote erec,hl,1,,,
lg09,prun vulg,hl,+,,,
lg09,ranu acri acri,hl,+,,,
lg09,ranu mont,hl,1,,,
lg09,ranu nemo,hl,+,,,
lg09,scab luci luci,hl,+,,,
lg09,sesl caer,hl,1,,,
lg09,stel gram,hl,+,,,
lg09,teuc mont,hl,+,,,
lg09,thes alpi,hl,+,,,
lg09,thym prae poly,hl,1,,,
lg09,thym pule pule,hl,+,,,
lg09,tofi caly,hl,r,,,
lg09,trif mont mont,hl,1,,,
lg09,trif prat prat,hl,+,,,
lg09,trif repe repe,hl,+,,,
lg09,viol hirt,hl,r,,,
lg10,achi mill aggr,hl,+,,,
lg10,agro capi,hl,1,,,
lg10,alch mont,hl,r,,,
lg10,alch pall,hl,r,,,
lg10,anth alpi,hl,+,,,
lg10,anth vuln alpi,hl,1,,,
lg10,aren serp,hl,r,,,
lg10,briz medi,hl,1,,,
lg10,buph sali,hl,+,,,
lg10,cala vari,hl,1,,,
lg10,call vulg,hl,1,,,
lg10,camp sche,hl,+,,,
lg10,care cary,hl,+,,,
lg10,care eric,hl,+,,,
lg10,care flac,hl,1,,,
lg10,care orni orni,hl,+,,,
lg10,care pall,hl,+,,,
lg10,care pani,hl,2b,,,
lg10,care semp semp,hl,+,,,
lg10,carl acau acau,hl,+,,,
lg10,cent jace jace,hl,1,,,
lg10,clin alpi alpi,hl,+,,,
lg10,crep alpe,hl,1,,,
lg10,cyno cris,hl,+,,,
lg10,dant decu decu,hl,2a,,,
lg10,eric carn,hl,2a,,,
lg10,fest nigr cens,hl,1,,,
lg10,gali albu,hl,r,,,
lg10,gali anis,hl,+,,,
lg10,gent vern vern,hl,+,,,
lg10,glob cord,hl,+,,,
lg10,heli numm glab,hl,1,,,
lg10,hier pilo ella,hl,+,,,
lg10,hype macu,hl,+,,,
lg10,leon hisp slat,hl,1,,,
lg10,leuc ircu,hl,+,,,
lg10,linu cath,hl,+,,,
lg10,lotu corn corn,hl,+,,,
lg10,pers vivi,hl,+,,,
lg10,phyt orbi,hl,1,,,
lg10,pimp saxi saxi,hl,r,,,
lg10,plan lanc,hl,+,,,
lg10,poly alpe alpe,hl,+,,,
lg10,poly cham,hl,+,,,
lg10,prun vulg,hl,+,,,
lg10,ranu bulb,hl,r,,,
lg10,ranu mont,hl,1,,,
lg10,ranu nemo,hl,+,,,
lg10,sang mino mino,hl,r,,,
lg10,scab luci luci,hl,1,,,
lg10,sese liba liba,hl,r,,,
lg10,sesl caer,hl,2a,,,
lg10,teuc mont,hl,+,,,
lg10,thes alpi,hl,+,,,
lg10,thym prae poly,hl,2a,,,
lg10,trif mont mont,hl,+,,,
lg11,agro capi,hl,1,,,
lg11,anth vuln alpi,hl,1,,,
lg11,betu pend,sl,r,,,
lg11,briz medi,hl,1,,,
lg11,buph sali,hl,1,,,
lg11,cala vari,hl,2b,,,
lg11,camp rotu,hl,+,,,
lg11,care flac,hl,+,,,
lg11,care mucr,hl,1,,,
lg11,care pani,hl,2a,,,
lg11,carl acau acau,hl,+,,,
lg11,cent jace jace,hl,+,,,
lg11,cent scab scab,hl,r,,,
lg11,crep alpe,hl,+,,,
lg11,dact glom glom,hl,+,,,
lg11,dant decu decu,hl,2a,,,
lg11,eric carn,hl,2a,,,
lg11,gali anis,hl,+,,,
lg11,gent clus clus,hl,r,,,
lg11,glob cord,hl,+,,,
lg11,heli numm glab,hl,1,,,
lg11,hier muro,hl,+,,cf,
lg11,hipp como,hl,1,,,
lg11,juni comm comm,sl,r,,,
lg11,knau arve arve,hl,r,,,
lg11,leuc ircu,hl,r,,,
lg11,lotu corn corn,hl,1,,,
lg11,moli caer aggr,hl,2a,,,
lg11,nard stri,hl,+,,,
lg11,phyt orbi,hl,+,,,
lg11,pice abie,hl,1,,,
lg11,pice abie,sl,r,,,
lg11,pimp majo majo,hl,+,,,
lg11,plan lanc,hl,+,,,
lg11,poly cham,hl,+,,,
lg11,pote erec,hl,+,,,
lg11,prun vulg,hl,+,,,
lg11,ranu nemo,hl,+,,,
lg11,scab luci luci,hl,+,,,
lg11,sesl caer,hl,2a,,,
lg11,teuc mont,hl,+,,,
lg11,thes alpi,hl,+,,,
lg11,thym prae poly,hl,2a,,,
lg11,trif mont mont,hl,+,,,
lg11,viol hirt,hl,+,,,
lg12,achi mill aggr,hl,+,,,
lg12,agro capi,hl,1,,,
lg12,alch mont,hl,+,,,
lg12,anth alpi,hl,1,,,
lg12,anth vuln alpi,hl,1,,,
lg12,briz medi,hl,1,,,
lg12,call vulg,hl,r,,,
lg12,camp sche,hl,+,,,
lg12,care cary,hl,+,,,
lg12,care eric,hl,r,,,
lg12,care flac,hl,1,,,
lg12,care pall,hl,+,,,
lg12,care pani,hl,2a,,,
lg12,care sylv,hl,r,,,
lg12,cent jace jace,hl,1,,,
lg12,cera holo,hl,r,,,
lg12,cyno cris,hl,2a,,,
lg12,dant decu decu,hl,2a,,,
lg12,euph offi rost,hl,+,,,
lg12,fest nigr cens,hl,+,,,
lg12,fest prat prat,hl,1,,,
lg12,fest rubr rubr,hl,+,,,
lg12,gali anis,hl,+,,,
lg12,gent aspe,hl,+,,,
lg12,glob cord,hl,r,,,
lg12,gymn odor,hl,+,,,
lg12,heli numm obsc,hl,+,,,
lg12,hipp como,hl,r,,,
lg12,hypo radi,hl,r,,,
lg12,knau arve arve,hl,r,,,
lg12,leon hisp slat,hl,2a,,,
lg12,leuc ircu,hl,+,,,
lg12,linu cath,hl,+,,,
lg12,lotu corn corn,hl,1,,,
lg12,nard stri,hl,1,,,
lg12,ophi vulg,hl,r,,,
lg12,plan lanc,hl,1,,,
lg12,poa alpi,hl,+,,,
lg12,pote erec,hl,1,,,
lg12,prun vulg,hl,1,,,
lg12,ranu acri acri,hl,+,,,
lg12,ranu bulb,hl,2m,,,
lg12,rhin mino,hl,1,,,
lg12,scab luci luci,hl,+,,,
lg12,sesl caer,hl,1,,,
lg12,stel gram,hl,+,,,
lg12,teuc mont,hl,r,,,
lg12,thym prae poly,hl,2m,,,
lg12,trif repe repe,hl,+,,,
lg12,vero offi,hl,r,,,
lg13,acer pseu,hl,r,,,
lg13,acer pseu,sl,r,,,
lg13,amel oval,hl,r,,,
lg13,amel oval,sl,r,,,
lg13,apos foet,hl,+,,,
lg13,buph sali,hl,+,,,
lg13,cala vari,hl,2a,,,
lg13,card defl viri,hl,+,,,
lg13,drya octo,hl,+,,,
lg13,eric carn,hl,3,,,
lg13,fagu sylv,hl,r,,,
lg13,gali anis,hl,+,,,
lg13,glob cord,hl,+,,,
lg13,gymn odor,hl,r,,,
lg13,hepa nobi,hl,r,,,
lg13,hier muro,hl,+,,,
lg13,juni comm comm,sl,r,,,
lg13,knau maxi,hl,+,,,
lg13,leon hisp hyos,hl,+,,,
lg13,loni alpi,hl,r,,,
lg13,lotu corn corn,hl,+,,,
lg13,mela prat,hl,+,,,
lg13,mela sylv,hl,+,,,
lg13,merc pere,hl,+,,,
lg13,pari quad,hl,+,,,
lg13,phyt orbi,hl,+,,,
lg13,pinu mugo,sl,5,,,
lg13,pinu sylv,hl,r,,,
lg13,poly cham,hl,+,,,
lg13,poly vert,hl,+,,,
lg13,pote erec,hl,1,,,
lg13,pyro medi,hl,+,x,,
lg13,rhod hirs,hl,+,,,
lg13,rosa pend,hl,+,,,
lg13,rubu saxa,hl,1,,,
lg13,sesl caer,hl,1,,,
lg13,soli virg virg,hl,+,,,
lg13,sorb aria,hl,r,,,
lg13,sorb aria,sl,r,,,
lg13,sorb aucu aucu,hl,r,,,
lg13,sorb aucu aucu,sl,r,,,
lg13,sorb aucu aucu,tl2,+,,,
lg13,teuc mont,hl,+,,,
lg13,thes alpi,hl,+,,,
lg13,thym prae poly,hl,+,,,
lg13,tofi caly,hl,r,,,
lg13,vacc myrt,hl,2b,,,
lg13,vacc viti,hl,2a,,,
lg13,vale mont,hl,1,,,
lg13,vale saxa,hl,+,,,
lg13,vale trip,hl,+,,,
lg14,bisc laev laev,hl,r,,,
lg14,cala vari,hl,+,,,
lg14,card defl viri,hl,r,,,
lg14,care mucr,hl,1,,,
lg14,care orni orni,hl,r,,,
lg14,drya octo,hl,1,,,
lg14,epip atro,hl,1,,,
lg14,eric carn,hl,+,,,
lg14,euph sali,hl,+,,,
lg14,gali anis,hl,+,,,
lg14,glob cord,hl,2a,,,
lg14,hier bupl,hl,r,,,
lg14,hier glab,hl,r,,,
lg14,leon hisp hyos,hl,1,,L. hidpidus ssp. pseudocrispus,
lg14,linu cath,hl,r,,,
lg14,poly cham,hl,+,,,
lg14,pote caul,hl,r,,,
lg14,rhod cham,hl,r,,,
lg14,saxi caes,hl,r,,,
lg14,sesl caer,hl,+,,,
lg14,teuc mont,hl,+,,,
lg14,thym prae poly,hl,+,,,
lg14,vale saxa,hl,r,,,
lg15,abie alba,tl1,2a,,,
lg15,acer pseu,hl,+,,,
lg15,acer pseu,sl,+,,,
lg15,aden alpi,hl,+,,,
lg15,blec spic,hl,r,,,
lg15,buph sali,hl,+,,,
lg15,cala vari,hl,2b,,,
lg15,card enne,hl,+,,,
lg15,care alba,hl,2a,,,
lg15,care flac,hl,+,,,
lg15,care orni orni,hl,+,,,
lg15,coto tome,hl,r,,,
lg15,cyan mont,hl,+,,,
lg15,daph meze,hl,+,,,
lg15,dryo fili,hl,+,,,
lg15,epip atro,hl,r,,,
lg15,eric carn,hl,1,,,
lg15,fagu sylv,hl,r,,,
lg15,fagu sylv,sl,1,,,
lg15,fagu sylv,tl1,2b,,,
lg15,fagu sylv,tl2,2a,,,
lg15,frag vesc,hl,+,,,
lg15,gali anis,hl,+,,,
lg15,gent ascl,hl,1,,,
lg15,gymn dryo,hl,+,,,
lg15,gymn robe,hl,1,,,
lg15,hepa nobi,hl,+,,,
lg15,hier muro,hl,+,,,
lg15,homo alpi,hl,+,,,
lg15,knau maxi,hl,r,,,
lg15,lari deci deci,tl1,2b,,,
lg15,lili mart,hl,r,,,
lg15,lyco anno,hl,r,,,
lg15,maia bifo,hl,+,,,
lg15,mela sylv,hl,1,,,
lg15,meli nuta,hl,+,,,
lg15,merc pere,hl,2a,,,
lg15,neot nidu,hl,r,,,
lg15,oxal acet,hl,+,,,
lg15,pari quad,hl,+,,,
lg15,phyt orbi,hl,+,,,
lg15,pice abie,tl1,1,,,
lg15,pinu mugo,sl,r,,,
lg15,poly cham,hl,+,,,
lg15,poly vert,hl,+,,,
lg15,pote erec,hl,+,,,
lg15,pren purp,hl,+,,,
lg15,ranu nemo,hl,+,,,
